Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
16	Spectrogram 1	1	20150405_030000.wav	20150405_030000.wav	163320.478	163332.882	1543405	1555809	2015/4/5  3:25:43.478	12.404	14.8	27.1	11.2	16.6	26.4	BmAnt-Z
17	Spectrogram 1	1	20150406_210000.wav	20150406_210000.wav	165683.745	165691.217	306670	314142	2015/4/6  21:05:06.745	7.472	14.6	27.6	6.9	16.6	26.4	BmAnt-Z
18	Spectrogram 1	1	20150406_210000.wav	20150406_210000.wav	165872.384	165882.845	495309	505770	2015/4/6  21:08:15.384	10.461	13.5	27.3	8.8	15.6	26.4	BmAnt-Z
19	Spectrogram 1	1	20150406_210000.wav	20150406_210000.wav	168525.325	168536.159	3148250	3159084	2015/4/6  21:52:28.325	10.834	15.4	28.1	9.2	16.6	26.4	BmAnt-Z
20	Spectrogram 1	1	20150415_170000.wav	20150415_170000.wav	185823.519	185833.232	2446435	2456148	2015/4/15  17:40:46.519	9.713	13.0	28.6	8.9	15.6	27.3	BmAnt-Z
21	Spectrogram 1	1	20150417_110000.wav	20150417_110000.wav	189817.427	189827.364	2840341	2850278	2015/4/17  11:47:20.427	9.937	14.8	28.6	9.1	16.6	27.3	BmAnt-Z
22	Spectrogram 1	1	20150417_110000.wav	20150417_110000.wav	189884.076	189895.284	2906990	2918198	2015/4/17  11:48:26.076	11.208	14.6	28.1	9.7	15.6	26.4	BmAnt-Z
23	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216747.646	216760.423	970548	983325	2015/5/1  14:16:10.646	12.777	14.6	28.1	10.9	15.6	26.4	BmAnt-Z
24	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216876.866	216891.511	1099768	1114413	2015/5/1  14:18:19.866	14.645	15.6	27.9	12.5	16.6	26.4	BmAnt-Z
25	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216774.096	216786.799	996998	1009701	2015/5/1  14:16:36.096	12.703	15.6	27.9	10.9	16.6	26.4	BmAnt-Z
26	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	217134.799	217147.277	1357701	1370179	2015/5/1  14:22:37.799	12.478	15.1	28.9	11.2	16.6	26.4	BmAnt-Z
27	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216617.23	216629.858	840132	852760	2015/5/1  14:14:00.230	12.628	16.4	28.4	10.5	16.6	27.3	BmAnt-Z
28	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216548.084	216566.764	770986	789666	2015/5/1  14:12:50.084	18.68	14.6	28.1	15.4	16.6	26.4	BmAnt-Z
29	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216515.955	216532.767	738857	755669	2015/5/1  14:12:18.955	16.812	14.1	28.4	14.9	16.6	27.3	BmAnt-Z
30	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	216581.11	216593.962	804012	816864	2015/5/1  14:13:24.110	12.852	15.1	27.3	10.9	16.6	26.4	BmAnt-Z
31	Spectrogram 1	1	20150501_140000.wav	20150501_140000.wav	217004.293	217020.582	1227195	1243484	2015/5/1  14:20:27.293	16.289	14.6	28.4	14.3	16.6	27.3	BmAnt-Z
