Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
11	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	4565.663003749	4567.688003749	965041	967066	2013/12/26  21:16:05.663	2.025	37.2	70.9	1.1	42.0	65.4	Bm.D
12	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	4869.418004727	4872.271004727	1268796	1271649	2013/12/26  21:21:08.418	2.853	48.3	77.0	2.6	49.8	74.2	Bm.D
13	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5112.583996183	5115.988996183	1511962	1515367	2013/12/26  21:25:11.584	3.405	38.2	74.1	2.8	41.0	70.3	Bm.D
14	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5121.141996434	5124.270996434	1520520	1523649	2013/12/26  21:25:20.142	3.129	43.2	84.7	2.8	45.9	77.1	Bm.D
15	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5155.687996945	5159.920996945	1555066	1559299	2013/12/26  21:25:55.688	4.233	42.5	80.2	3.2	44.9	76.2	Bm.D
16	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5498.644998124	5501.864998124	1898023	1901243	2013/12/26  21:31:38.645	3.22	43.4	82.2	2.6	44.9	79.1	Bm.D
17	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5923.190995506	5925.582995506	2322569	2324961	2013/12/26  21:38:42.191	2.392	45.9	77.4	2.2	46.9	74.2	Bm.D
18	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	5997.970000482	6001.283000482	2397348	2400661	2013/12/26  21:39:57.970	3.313	51.0	79.6	2.9	52.7	76.2	Bm.D
19	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	6131.368995285	6134.681995285	2530747	2534060	2013/12/26  21:42:10.369	3.313	51.0	79.6	2.8	52.7	75.2	Bm.D
20	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	6530.239996141	6532.908996141	2929618	2932287	2013/12/26  21:48:49.240	2.669	49.0	81.3	2.5	50.8	79.1	Bm.D
21	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	6532.081004059	6534.013004059	2931459	2933391	2013/12/26  21:48:51.081	1.932	51.3	82.2	1.7	51.8	79.1	Bm.D
22	Spectrogram 1	1	200_2013-12-26_21-00-00.wav	200_2013-12-26_21-00-00.wav	6939.637996829	6942.397996829	3339016	3341776	2013/12/26  21:55:39.638	2.76	45.6	78.2	1.8	47.9	74.2	Bm.D
23	Spectrogram 1	1	200_2013-12-28_22-00-00.wav	200_2013-12-28_22-00-00.wav	7627.841001312	7629.957001312	426640	428756	2013/12/28  22:07:06.841	2.116	46.7	72.6	1.5	48.8	68.4	Bm.D
24	Spectrogram 1	1	200_2013-12-28_22-00-00.wav	200_2013-12-28_22-00-00.wav	7720.196002285	7722.036002285	518995	520835	2013/12/28  22:08:38.196	1.84	40.3	64.9	1.5	42.0	60.5	Bm.D
25	Spectrogram 1	1	200_2013-12-28_22-00-00.wav	200_2013-12-28_22-00-00.wav	9577.649003203	9578.846003203	2376448	2377645	2013/12/28  22:39:36.649	1.197	36.3	58.5	0.9	39.1	55.7	Bm.D
26	Spectrogram 1	1	200_2013-12-28_22-00-00.wav	200_2013-12-28_22-00-00.wav	9674.023998464	9676.876998464	2472823	2475676	2013/12/28  22:41:12.024	2.853	41.1	59.8	2.2	43.0	57.6	Bm.D
27	Spectrogram 1	1	200_2013-12-28_22-00-00.wav	200_2013-12-28_22-00-00.wav	10525.484004925	10527.877004925	3324283	3326676	2013/12/28  22:55:24.484	2.393	54.5	74.8	2.0	56.6	72.3	Bm.D
28	Spectrogram 1	1	200_2013-12-30_13-00-00.wav	200_2013-12-30_13-00-00.wav	11749.992006316	11752.385006316	948212	950605	2013/12/30  13:15:48.992	2.393	50.2	80.5	1.7	53.7	77.1	Bm.D
29	Spectrogram 1	1	200_2013-12-30_13-00-00.wav	200_2013-12-30_13-00-00.wav	12392.297001599	12394.414001599	1590517	1592634	2013/12/30  13:26:30.297	2.117	42.2	70.9	1.7	43.9	67.4	Bm.D
30	Spectrogram 1	1	200_2013-12-30_13-00-00.wav	200_2013-12-30_13-00-00.wav	13206.454001783	13208.663001783	2404674	2406883	2013/12/30  13:40:04.454	2.209	50.7	80.8	2.0	51.8	78.1	Bm.D
31	Spectrogram 1	1	200_2013-12-30_13-00-00.wav	200_2013-12-30_13-00-00.wav	13207.742005258	13210.411005258	2405962	2408631	2013/12/30  13:40:05.742	2.669	48.5	91.6	2.3	49.8	86.9	Bm.D
32	Spectrogram 1	1	200_2013-12-30_13-00-00.wav	200_2013-12-30_13-00-00.wav	14105.699003531	14108.460003531	3303919	3306680	2013/12/30  13:55:03.699	2.761	72.3	99.8	2.2	74.2	97.7	Bm.D
33	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	14519.440000117	14523.121000117	117102	120783	2014/1/1  13:01:57.440	3.681	50.4	75.6	3.2	52.7	73.2	Bm.D
34	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	14772.301000342	14775.614000342	369963	373276	2014/1/1  13:06:09.301	3.313	58.9	85.2	3.1	60.5	82.0	Bm.D
35	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	14960.906002284	14963.666002284	558568	561328	2014/1/1  13:09:18.906	2.76	67.1	92.7	2.0	69.3	87.9	Bm.D
36	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	15080.833002165	15083.593002165	678495	681255	2014/1/1  13:11:18.833	2.76	59.7	89.1	2.0	62.5	85.9	Bm.D
37	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	17612.760005132	17614.600005132	3210422	3212262	2014/1/1  13:53:30.760	1.84	26.3	54.7	1.7	27.3	53.7	Bm.D
38	Spectrogram 1	1	200_2014-01-01_13-00-00.wav	200_2014-01-01_13-00-00.wav	17621.514001102	17623.354001102	3219176	3221016	2014/1/1  13:53:39.514	1.84	38.4	66.1	1.7	40.0	64.5	Bm.D
39	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	19533.278001193	19535.118001193	1530361	1532201	2014/1/3  4:25:30.278	1.84	24.1	51.9	1.2	25.4	49.8	Bm.D
40	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	19719.589000289	19722.810000289	1716672	1719893	2014/1/3  4:28:36.589	3.221	55.0	86.5	2.5	58.6	81.1	Bm.D
41	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	19984.878005926	19987.178005926	1981961	1984261	2014/1/3  4:33:01.878	2.3	45.6	74.5	1.7	48.8	71.3	Bm.D
42	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	19986.258002464	19988.006002464	1983341	1985089	2014/1/3  4:33:03.258	1.748	45.4	72.3	1.4	46.9	68.4	Bm.D
43	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	20305.473008101	20307.313008101	2302556	2304396	2014/1/3  4:38:22.473	1.84	36.0	69.7	1.1	37.1	62.5	Bm.D
44	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	20367.013008241	20369.314008241	2364096	2366397	2014/1/3  4:39:24.013	2.301	34.6	60.7	1.8	37.1	57.6	Bm.D
45	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	20539.601007943	20541.350007943	2536684	2538433	2014/1/3  4:42:16.601	1.749	40.0	68.0	1.1	41.0	64.5	Bm.D
46	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	21113.79899988	21115.45499988	3110882	3112538	2014/1/3  4:51:50.799	1.656	36.8	60.1	1.2	37.1	57.6	Bm.D
47	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	21209.135004599	21212.079004599	3206218	3209162	2014/1/3  4:53:26.135	2.944	44.8	73.1	2.0	46.9	69.3	Bm.D
48	Spectrogram 1	1	200_2014-01-03_04-00-00.wav	200_2014-01-03_04-00-00.wav	21364.354007785	21367.758007785	3361437	3364841	2014/1/3  4:56:01.354	3.404	48.2	76.2	2.6	49.8	73.2	Bm.D
49	Spectrogram 1	1	200_2014-01-05_05-00-00.wav	200_2014-01-05_05-00-00.wav	24191.906995528	24194.391995528	2588411	2590896	2014/1/5  5:43:08.907	2.485	50.4	95.9	1.5	56.6	86.9	Bm.D
50	Spectrogram 1	1	200_2014-01-05_05-00-00.wav	200_2014-01-05_05-00-00.wav	24193.563997202	24195.771997202	2590068	2592276	2014/1/5  5:43:10.564	2.208	44.0	76.7	1.8	49.8	72.3	Bm.D
51	Spectrogram 1	1	200_2014-01-06_20-00-00.wav	200_2014-01-06_20-00-00.wav	27215.586993151	27218.807993151	2011576	2014797	2014/1/6  20:33:31.587	3.221	37.1	75.4	2.8	38.1	71.3	Bm.D
52	Spectrogram 1	1	200_2014-01-06_20-00-00.wav	200_2014-01-06_20-00-00.wav	28635.506992094	28639.555992094	3431496	3435545	2014/1/6  20:57:11.507	4.049	41.4	76.5	3.5	42.0	72.3	Bm.D
53	Spectrogram 1	1	200_2014-01-06_20-00-00.wav	200_2014-01-06_20-00-00.wav	28648.022001661	28651.059001661	3444011	3447048	2014/1/6  20:57:24.022	3.037	46.2	76.0	2.8	48.8	72.3	Bm.D
54	Spectrogram 1	1	200_2014-01-06_20-00-00.wav	200_2014-01-06_20-00-00.wav	28655.015999131	28657.132999131	3451005	3453122	2014/1/6  20:57:31.016	2.117	43.1	76.8	1.8	44.9	72.3	Bm.D
55	Spectrogram 1	1	200_2014-01-12_12-00-00.wav	200_2014-01-12_12-00-00.wav	38242.35500288	38245.12500288	2236649	2239419	2014/1/12  12:37:16.355	2.77	46.3	80.8	2.3	48.8	75.2	Bm.D
56	Spectrogram 1	1	200_2014-01-12_12-00-00.wav	200_2014-01-12_12-00-00.wav	38281.032996669	38282.786996669	2275327	2277081	2014/1/12  12:37:55.033	1.754	55.5	78.7	1.2	56.6	75.2	Bm.D
57	Spectrogram 1	1	200_2014-01-14_03-00-00.wav	200_2014-01-14_03-00-00.wav	40794.009004313	40796.770004313	1187724	1190485	2014/1/14  3:19:47.009	2.761	78.2	99.8	2.5	80.1	99.6	Bm.D
58	Spectrogram 1	1	200_2014-01-14_03-00-00.wav	200_2014-01-14_03-00-00.wav	40797.322001833	40799.346001833	1191037	1193061	2014/1/14  3:19:51.322	2.024	68.6	91.8	1.7	69.3	89.8	Bm.D
59	Spectrogram 1	1	200_2014-01-16_04-00-00.wav	200_2014-01-16_04-00-00.wav	43773.043006753	43776.366006753	566200	569523	2014/1/16  4:09:26.043	3.323	50.9	72.3	2.5	52.7	70.3	Bm.D
60	Spectrogram 1	1	200_2014-01-16_04-00-00.wav	200_2014-01-16_04-00-00.wav	43807.104006877	43809.504006877	600261	602661	2014/1/16  4:10:00.104	2.4	49.3	71.6	2.2	50.8	70.3	Bm.D
61	Spectrogram 1	1	200_2014-01-16_04-00-00.wav	200_2014-01-16_04-00-00.wav	43850.950007235	43854.273007235	644107	647430	2014/1/16  4:10:44.950	3.323	49.3	73.1	2.6	50.8	70.3	Bm.D
62	Spectrogram 1	1	200_2014-01-16_04-00-00.wav	200_2014-01-16_04-00-00.wav	44298.443003466	44300.382003466	1091600	1093539	2014/1/16  4:18:11.443	1.939	34.5	63.9	1.7	35.2	60.5	Bm.D
63	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	46922.447005604	46926.220005604	115089	118862	2014/1/17  19:01:55.447	3.773	34.0	58.7	3.4	34.2	57.6	Bm.D
64	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	46966.674999465	46969.527999465	159317	162170	2014/1/17  19:02:39.675	2.853	43.9	69.4	2.5	43.9	67.4	Bm.D
65	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	47539.389002268	47542.057002268	732031	734699	2014/1/17  19:12:12.389	2.668	53.0	82.8	2.3	55.7	78.1	Bm.D
66	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	47812.454006766	47815.307006766	1005096	1007949	2014/1/17  19:16:45.454	2.853	36.0	66.9	2.5	37.1	63.5	Bm.D
67	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	48048.963003551	48050.712003551	1241605	1243354	2014/1/17  19:20:41.963	1.749	41.1	70.6	1.5	42.0	65.4	Bm.D
68	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	48847.248001714	48849.640001714	2039890	2042282	2014/1/17  19:33:59.248	2.392	47.6	75.4	2.2	48.8	72.3	Bm.D
69	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	49209.770004396	49213.267004396	2402412	2405909	2014/1/17  19:40:02.770	3.497	49.0	79.6	3.1	50.8	76.2	Bm.D
70	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	49228.555006106	49231.040006106	2421197	2423682	2014/1/17  19:40:21.555	2.485	48.2	75.7	2.0	50.8	74.2	Bm.D
71	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	49237.757008095	49240.518008095	2430399	2433160	2014/1/17  19:40:30.757	2.761	49.9	70.6	2.2	51.8	69.3	Bm.D
72	Spectrogram 1	1	200_2014-01-17_19-00-00.wav	200_2014-01-17_19-00-00.wav	49253.205003162	49255.230003162	2445847	2447872	2014/1/17  19:40:45.205	2.025	50.5	77.7	1.7	51.8	73.2	Bm.D
73	Spectrogram 1	1	200_2014-01-19_19-00-00.wav	200_2014-01-19_19-00-00.wav	51125.324006059	51127.348006059	717387	719411	2014/1/19  19:11:57.324	2.024	32.9	63.4	1.7	34.2	59.6	Bm.D
74	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	60838.494992128	60842.175992128	39689	43370	2014/1/25  2:00:39.495	3.681	40.7	63.6	2.9	42.0	60.5	Bm.D
75	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	61196.635998657	61199.119998657	397830	400314	2014/1/25  2:06:37.636	2.484	50.9	76.2	2.0	52.7	74.2	Bm.D
76	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	61202.61699619	61204.64199619	403811	405836	2014/1/25  2:06:43.617	2.025	42.8	73.0	1.7	43.9	66.4	Bm.D
77	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	61220.298000669	61222.967000669	421492	424161	2014/1/25  2:07:01.298	2.669	43.1	70.9	2.0	45.9	67.4	Bm.D
78	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	62587.567993498	62590.236993498	1788762	1791431	2014/1/25  2:29:48.568	2.669	49.4	70.4	2.0	50.8	68.4	Bm.D
79	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	62763.032994291	62765.057994291	1964227	1966252	2014/1/25  2:32:44.033	2.025	47.0	72.5	1.7	48.8	69.3	Bm.D
80	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	63524.370999133	63527.866999133	2725565	2729061	2014/1/25  2:45:25.371	3.496	46.0	73.8	3.1	47.9	71.3	Bm.D
81	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	63742.47499617	63745.41999617	2943669	2946614	2014/1/25  2:49:03.475	2.945	46.5	73.3	2.6	47.9	68.4	Bm.D
82	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	63881.187993532	63884.039993532	3082382	3085234	2014/1/25  2:51:22.188	2.852	52.3	72.0	2.3	53.7	69.3	Bm.D
83	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	63893.33500067	63896.37200067	3094529	3097566	2014/1/25  2:51:34.335	3.037	49.1	74.3	2.6	49.8	73.2	Bm.D
84	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	63901.984993985	63905.849993985	3103179	3107044	2014/1/25  2:51:43.985	3.865	49.9	81.7	3.2	51.8	80.1	Bm.D
85	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	64136.560999846	64139.229999846	3337755	3340424	2014/1/25  2:55:37.561	2.669	52.8	74.8	2.0	54.7	71.3	Bm.D
86	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	64170.161994418	64172.554994418	3371356	3373749	2014/1/25  2:56:11.162	2.393	51.2	78.0	1.8	51.8	73.2	Bm.D
87	Spectrogram 1	1	200_2014-01-25_02-00-00.wav	200_2014-01-25_02-00-00.wav	64181.389000511	64183.413000511	3382583	3384607	2014/1/25  2:56:22.389	2.024	50.9	72.2	1.7	52.7	69.3	Bm.D
88	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66782.986997793	66787.035997793	2383602	2387651	2014/1/27  3:39:43.987	4.049	40.6	66.9	3.4	42.0	64.5	Bm.D
89	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66816.115001569	66821.637001569	2416730	2422252	2014/1/27  3:40:16.115	5.522	34.2	68.9	4.5	35.2	63.5	Bm.D
90	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66869.594001377	66872.354001377	2470209	2472969	2014/1/27  3:41:10.594	2.76	37.8	68.9	2.5	38.1	66.4	Bm.D
91	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66919.470998997	66922.875998997	2520086	2523491	2014/1/27  3:42:00.471	3.405	30.8	64.7	2.9	32.2	61.5	Bm.D
92	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66941.464995573	66944.961995573	2542080	2545577	2014/1/27  3:42:22.465	3.497	39.4	68.6	2.8	41.0	65.4	Bm.D
93	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67522.808995823	67524.280995823	3123424	3124896	2014/1/27  3:52:03.809	1.472	41.4	58.9	1.2	43.0	58.6	Bm.D
94	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67562.010996023	67564.954996023	3162626	3165570	2014/1/27  3:52:42.011	2.944	36.7	65.0	2.2	37.1	58.6	Bm.D
95	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67599.759000892	67602.428000892	3200374	3203043	2014/1/27  3:53:20.759	2.669	34.7	61.9	2.3	36.1	58.6	Bm.D
96	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67627.366002629	67629.759002629	3227981	3230374	2014/1/27  3:53:47.366	2.393	35.6	65.8	1.8	37.1	60.5	Bm.D
97	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67634.176003913	67637.580003913	3234791	3238195	2014/1/27  3:53:54.176	3.404	45.0	69.7	2.9	46.9	68.4	Bm.D
98	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	68464.284002124	68467.045002124	464320	467081	2014/1/28  18:07:44.284	2.761	27.3	58.6	2.5	28.3	54.7	Bm.D
99	Spectrogram 1	1	200_2014-02-03_10-00-00.wav	200_2014-02-03_10-00-00.wav	79648.134001144	79651.170001144	846432	849468	2014/2/3  10:14:06.134	3.036	36.7	64.2	2.8	38.1	61.5	Bm.D
100	Spectrogram 1	1	200_2014-02-03_10-00-00.wav	200_2014-02-03_10-00-00.wav	79819.502001428	79824.472001427	1017800	1022770	2014/2/3  10:16:57.502	4.97	37.5	65.6	4.5	38.1	62.5	Bm.D
101	Spectrogram 1	1	200_2014-02-03_10-00-00.wav	200_2014-02-03_10-00-00.wav	79898.930005528	79902.795005529	1097228	1101093	2014/2/3  10:18:17.930	3.865	38.1	68.9	3.4	40.0	65.4	Bm.D
102	Spectrogram 1	1	200_2014-02-23_07-00-00.wav	200_2014-02-23_07-00-00.wav	118755.421998683	118760.298998683	347497	352374	2014/2/23  7:05:47.422	4.877	34.6	66.7	4.5	35.2	62.5	Bm.D
103	Spectrogram 1	1	200_2014-02-23_07-00-00.wav	200_2014-02-23_07-00-00.wav	118791.125999349	118795.267999349	383201	387343	2014/2/23  7:06:23.126	4.142	39.4	67.1	3.5	40.0	64.5	Bm.D
104	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	130083.717996412	130085.190996412	874119	875592	2014/2/28  23:14:34.718	1.473	41.3	71.1	0.9	43.9	66.4	Bm.D
105	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	130095.116999157	130096.956999157	885518	887358	2014/2/28  23:14:45.117	1.84	48.5	80.1	0.9	50.8	73.2	Bm.D
106	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	130245.680998423	130247.336998423	1036082	1037738	2014/2/28  23:17:16.681	1.656	42.4	89.4	1.2	46.9	73.2	Bm.D
107	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	131417.232992285	131418.613992285	2207634	2209015	2014/2/28  23:36:47.233	1.381	42.7	71.5	0.8	46.9	66.4	Bm.D
108	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	131559.41099801	131560.14699801	2349812	2350548	2014/2/28  23:39:09.411	0.736	49.6	84.4	0.5	50.8	73.2	Bm.D
109	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	131684.250996791	131685.907996791	2474652	2476309	2014/2/28  23:41:14.251	1.657	40.9	76.9	1.2	42.0	69.3	Bm.D
110	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	131720.306997158	131721.503997158	2510708	2511905	2014/2/28  23:41:50.307	1.197	49.6	75.8	0.8	50.8	72.3	Bm.D
111	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	132016.036996402	132017.232996402	2806438	2807634	2014/2/28  23:46:46.037	1.196	42.0	80.1	0.9	45.9	75.2	Bm.D
112	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	132385.25599555	132386.35999555	3175657	3176761	2014/2/28  23:52:55.256	1.104	46.3	79.4	0.6	48.8	72.3	Bm.D
113	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	132625.857999705	132627.238999705	3416259	3417640	2014/2/28  23:56:56.858	1.381	58.2	93.7	0.6	60.5	85.9	Bm.D
114	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	132711.790997692	132713.078997692	3502192	3503480	2014/2/28  23:58:22.791	1.288	55.0	92.7	1.1	56.6	86.9	Bm.D
115	Spectrogram 1	1	200_2014-02-28_23-00-00.wav	200_2014-02-28_23-00-00.wav	132788.085997262	132789.741997262	3578487	3580143	2014/2/28  23:59:38.086	1.656	46.7	79.4	0.9	49.8	74.2	Bm.D
116	Spectrogram 1	1	200_2014-03-02_14-00-00.wav	200_2014-03-02_14-00-00.wav	134197.874999311	134202.383999311	1387697	1392206	2014/3/2  14:23:07.875	4.509	43.1	69.8	4.0	44.9	65.4	Bm.D
117	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	140214.090995599	140219.060995599	202755	207725	2014/3/6  6:03:22.091	4.97	31.6	66.1	4.3	33.2	60.5	Bm.D
118	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	140221.544998621	140226.237998621	210209	214902	2014/3/6  6:03:30.545	4.693	34.3	67.7	3.9	37.1	62.5	Bm.D
119	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	140263.048002233	140265.992002233	251712	254656	2014/3/6  6:04:11.048	2.944	34.3	58.6	2.5	36.1	57.6	Bm.D
