Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
20	Spectrogram 1	1	200_2014-02-01_09-00-00.wav	200_2014-02-01_09-00-00.wav	77301.444004821	77312.855004821	2100364	2111775	2014/2/1  9:35:00.444	11.411	16.9	27.8	10.2	18.6	27.3	Bm.Ant-Z
21	Spectrogram 1	1	200_2014-02-12_08-00-00.wav	200_2014-02-12_08-00-00.wav	97091.551997446	97103.790997446	286975	299214	2014/2/12  8:04:46.552	12.239	16.1	29.4	11.5	16.6	28.3	Bm.Ant-Z
22	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	100450.319997635	100472.773997635	45164	67618	2014/2/14  9:00:45.320	22.454	15.3	28.3	20.0	15.6	26.4	Bm.Ant-Z
23	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	100518.508996111	100533.784996111	113353	128629	2014/2/14  9:01:53.509	15.276	15.8	29.2	11.9	17.6	26.4	Bm.Ant-Z
24	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	100641.766997841	100664.404997841	236611	259249	2014/2/14  9:03:56.767	22.638	11.9	28.3	19.9	13.7	26.4	Bm.Ant-Z
25	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	100714.596003335	100731.161003336	309440	326005	2014/2/14  9:05:09.596	16.565	16.7	28.3	11.2	18.6	26.4	Bm.Ant-Z
26	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101022.601001379	101037.785001379	617445	632629	2014/2/14  9:10:17.601	15.184	15.6	28.6	10.9	18.6	26.4	Bm.Ant-Z
27	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101063.62700094	101078.62600094	658471	673470	2014/2/14  9:10:58.627	14.999	15.8	28.6	12.5	17.6	27.3	Bm.Ant-Z
28	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101252.608997416	101275.338997416	847453	870183	2014/2/14  9:14:07.609	22.73	15.6	28.3	19.6	16.6	26.4	Bm.Ant-Z
29	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101321.350004565	101337.914004565	916194	932758	2014/2/14  9:15:16.350	16.564	16.1	28.3	13.7	17.6	27.3	Bm.Ant-Z
30	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101508.950998676	101528.091998676	1103795	1122936	2014/2/14  9:18:23.951	19.141	15.6	28.6	16.8	16.6	27.3	Bm.Ant-Z
31	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101586.45399813	101599.70699813	1181298	1194551	2014/2/14  9:19:41.454	13.253	16.4	27.8	10.6	16.6	26.4	Bm.Ant-Z
32	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	101734.154001665	101747.958001665	1328998	1342802	2014/2/14  9:22:08.154	13.804	16.1	27.8	11.9	16.6	27.3	Bm.Ant-Z
33	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	102014.178996575	102028.129996575	1609023	1622974	2014/2/14  9:26:49.179	13.951	16.1	28.3	11.9	17.6	26.4	Bm.Ant-Z
34	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	102065.828998056	102080.552998056	1660673	1675397	2014/2/14  9:27:40.829	14.724	16.1	28.9	13.2	16.6	27.3	Bm.Ant-Z
35	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	102236.516002235	102247.375002235	1831360	1842219	2014/2/14  9:30:31.516	10.859	15.8	28.3	9.5	17.6	27.3	Bm.Ant-Z
36	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	102499.806004432	102510.849004432	2094650	2105693	2014/2/14  9:34:54.806	11.043	14.7	27.5	9.4	15.6	27.3	Bm.Ant-Z
37	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	102628.175002378	102639.954002378	2223019	2234798	2014/2/14  9:37:03.175	11.779	15.0	27.5	10.3	16.6	27.3	Bm.Ant-Z
38	Spectrogram 1	1	200_2014-02-14_09-00-00.wav	200_2014-02-14_09-00-00.wav	103426.695998055	103437.738998055	3021540	3032583	2014/2/14  9:50:21.696	11.043	15.6	28.6	9.2	16.6	27.3	Bm.Ant-Z
39	Spectrogram 1	1	200_2014-02-16_00-00-00.wav	200_2014-02-16_00-00-00.wav	106471.935002489	106482.978002489	2466221	2477264	2014/2/16  0:41:06.935	11.043	16.7	28.8	9.5	17.6	28.3	Bm.Ant-Z
40	Spectrogram 1	1	200_2014-02-16_00-00-00.wav	200_2014-02-16_00-00-00.wav	107039.910004644	107051.965004644	3034196	3046251	2014/2/16  0:50:34.910	12.055	16.4	27.6	10.2	17.6	27.3	Bm.Ant-Z
41	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	108219.266997037	108232.978997037	613016	626728	2014/2/18  0:10:13.267	13.712	16.4	27.8	11.4	17.6	26.4	Bm.Ant-Z
42	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	108430.592002479	108440.623002479	824341	834372	2014/2/18  0:13:44.592	10.031	16.4	28.1	8.5	16.6	26.4	Bm.Ant-Z
43	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	108473.292997984	108479.825997984	867042	873575	2014/2/18  0:14:27.293	6.533	16.4	29.2	6.0	16.6	28.3	Bm.Ant-Z
44	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	108491.880998148	108504.763998148	885630	898513	2014/2/18  0:14:45.881	12.883	16.7	27.5	11.6	17.6	26.4	Bm.Ant-Z
45	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	108612.818996368	108624.413996368	1006568	1018163	2014/2/18  0:16:46.819	11.595	15.6	27.8	9.9	16.6	26.4	Bm.Ant-Z
46	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109077.709001435	109098.506001435	1471458	1492255	2014/2/18  0:24:31.709	20.797	16.4	28.3	18.6	17.6	27.3	Bm.Ant-Z
47	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109149.469998238	109162.720998238	1543219	1556470	2014/2/18  0:25:43.470	13.251	15.6	28.3	11.6	16.6	27.3	Bm.Ant-Z
48	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109221.341002492	109234.684002492	1615090	1628433	2014/2/18  0:26:55.341	13.343	16.1	27.8	11.7	17.6	26.4	Bm.Ant-Z
49	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109232.401996611	109239.763996611	1626151	1633513	2014/2/18  0:27:06.402	7.362	15.6	28.1	6.5	15.6	27.3	Bm.Ant-Z
50	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109285.887996985	109301.163996985	1679637	1694913	2014/2/18  0:27:59.888	15.276	17.8	28.6	12.8	18.6	27.3	Bm.Ant-Z
51	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109441.230002923	109459.083002923	1834979	1852832	2014/2/18  0:30:34.230	17.853	15.8	29.2	16.0	17.6	27.3	Bm.Ant-Z
52	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	109691.787998138	109701.910998138	2085537	2095660	2014/2/18  0:34:45.788	10.123	15.6	28.1	8.9	15.6	26.4	Bm.Ant-Z
53	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110133.801995722	110147.052995722	2527551	2540802	2014/2/18  0:42:07.802	13.251	16.7	28.6	10.5	17.6	27.3	Bm.Ant-Z
54	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110202.990998832	110218.266998832	2596740	2612016	2014/2/18  0:43:16.991	15.276	16.1	28.3	12.3	17.6	26.4	Bm.Ant-Z
55	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110270.133000372	110284.120000372	2663882	2677869	2014/2/18  0:44:23.133	13.987	16.9	28.3	11.6	18.6	27.3	Bm.Ant-Z
56	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110333.66100019	110352.61700019	2727410	2746366	2014/2/18  0:45:27.661	18.956	16.4	28.9	14.6	17.6	27.3	Bm.Ant-Z
57	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110480.677995963	110497.334995963	2874427	2891084	2014/2/18  0:47:54.678	16.657	16.4	28.3	12.2	17.6	26.4	Bm.Ant-Z
58	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110548.518997935	110559.330997935	2942268	2953080	2014/2/18  0:49:02.519	10.812	16.9	28.1	7.2	19.5	26.4	Bm.Ant-Z
59	Spectrogram 1	1	200_2014-02-18_00-00-00.wav	200_2014-02-18_00-00-00.wav	110647.249995304	110667.494995304	3040999	3061244	2014/2/18  0:50:40.250	20.245	16.7	27.8	17.6	17.6	27.3	Bm.Ant-Z
60	Spectrogram 1	1	200_2014-02-21_16-00-00.wav	200_2014-02-21_16-00-00.wav	114989.708004536	115000.015004536	182341	192648	2014/2/21  16:03:02.708	10.307	15.3	28.3	9.1	15.6	26.4	Bm.Ant-Z
61	Spectrogram 1	1	200_2014-02-21_16-00-00.wav	200_2014-02-21_16-00-00.wav	115212.646998481	115221.572998481	405280	414206	2014/2/21  16:06:45.647	8.926	11.9	27.8	8.3	12.7	27.3	Bm.Ant-Z
62	Spectrogram 1	1	200_2014-02-21_16-00-00.wav	200_2014-02-21_16-00-00.wav	116416.742006333	116425.116006333	1609375	1617749	2014/2/21  16:26:49.742	8.374	14.7	27.8	7.2	15.6	27.3	Bm.Ant-Z
63	Spectrogram 1	1	200_2014-02-21_16-00-00.wav	200_2014-02-21_16-00-00.wav	116455.851007642	116464.502007642	1648484	1657135	2014/2/21  16:27:28.851	8.651	15.6	28.1	7.5	15.6	26.4	Bm.Ant-Z
64	Spectrogram 1	1	200_2014-02-23_07-00-00.wav	200_2014-02-23_07-00-00.wav	121439.869005191	121455.145005191	3031944	3047220	2014/2/23  7:50:31.869	15.276	16.4	28.5	12.9	16.6	27.3	Bm.Ant-Z
65	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	122424.640006472	122440.560006472	416157	432077	2014/2/25  7:06:56.640	15.92	16.5	29.1	13.4	17.6	27.3	Bm.Ant-Z
66	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	122562.934005906	122574.161005906	554451	565678	2014/2/25  7:09:14.934	11.227	15.4	28.7	9.9	15.6	27.3	Bm.Ant-Z
67	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	123163.209999626	123173.147999626	1154727	1164665	2014/2/25  7:19:14.210	9.938	16.2	28.0	8.5	16.6	26.4	Bm.Ant-Z
68	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	124489.47399882	124499.50399882	2480991	2491021	2014/2/25  7:41:20.474	10.03	16.2	29.1	7.9	16.6	27.3	Bm.Ant-Z
69	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	125237.001004343	125250.436004343	3228518	3241953	2014/2/25  7:53:48.001	13.435	16.5	29.5	12.0	16.6	28.3	Bm.Ant-Z
70	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	125386.192007636	125398.799007636	3377709	3390316	2014/2/25  7:56:17.192	12.607	15.1	28.4	10.6	15.6	27.3	Bm.Ant-Z
71	Spectrogram 1	1	200_2014-02-25_07-00-00.wav	200_2014-02-25_07-00-00.wav	125498.057001357	125511.768001357	3489574	3503285	2014/2/25  7:58:09.057	13.711	14.4	28.7	11.7	14.6	27.3	Bm.Ant-Z
72	Spectrogram 1	1	200_2014-02-26_22-00-00.wav	200_2014-02-26_22-00-00.wav	126646.585000149	126660.665000149	1037544	1051624	2014/2/26  22:17:17.585	14.08	15.8	28.5	11.7	16.6	27.3	Bm.Ant-Z
73	Spectrogram 1	1	200_2014-02-26_22-00-00.wav	200_2014-02-26_22-00-00.wav	126810.592006362	126820.531006362	1201551	1211490	2014/2/26  22:20:01.592	9.939	14.6	28.5	8.3	15.6	27.3	Bm.Ant-Z
74	Spectrogram 1	1	200_2014-03-04_15-00-00.wav	200_2014-03-04_15-00-00.wav	137628.849004955	137639.339004955	1218092	1228582	2014/3/4  15:20:18.849	10.49	16.5	27.7	8.9	17.6	27.3	Bm.Ant-Z
75	Spectrogram 1	1	200_2014-03-04_15-00-00.wav	200_2014-03-04_15-00-00.wav	137691.883997992	137705.963997992	1281127	1295207	2014/3/4  15:21:21.884	14.08	16.5	29.5	11.2	16.6	27.3	Bm.Ant-Z
76	Spectrogram 1	1	200_2014-03-04_15-00-00.wav	200_2014-03-04_15-00-00.wav	138540.726004169	138551.493004169	2129969	2140736	2014/3/4  15:35:29.726	10.767	16.2	28.4	9.5	16.6	27.3	Bm.Ant-Z
77	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	140619.992002581	140629.562002581	608656	618226	2014/3/6  6:10:08.992	9.57	15.5	28.5	8.2	15.6	27.3	Bm.Ant-Z
78	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	141100.085003038	141115.729003038	1088749	1104393	2014/3/6  6:18:08.085	15.644	14.9	28.5	14.0	15.6	28.3	Bm.Ant-Z
79	Spectrogram 1	1	200_2014-03-06_06-00-00.wav	200_2014-03-06_06-00-00.wav	143185.581003611	143198.096003611	3174245	3186760	2014/3/6  6:52:54.581	12.515	16.1	28.8	10.8	16.6	27.3	Bm.Ant-Z
80	Spectrogram 1	1	200_2014-03-08_06-00-00.wav	200_2014-03-08_06-00-00.wav	143625.450995781	143642.658995781	13536	30744	2014/3/8  6:00:13.451	17.208	16.2	27.7	14.9	16.6	26.4	Bm.Ant-Z
81	Spectrogram 1	1	200_2014-03-08_06-00-00.wav	200_2014-03-08_06-00-00.wav	144202.345995822	144212.283995822	590431	600369	2014/3/8  6:09:50.346	9.938	16.5	28.0	9.4	16.6	27.3	Bm.Ant-Z
82	Spectrogram 1	1	200_2014-03-09_21-00-00.wav	200_2014-03-09_21-00-00.wav	148452.544002933	148467.912002933	1240050	1255418	2014/3/9  21:20:40.544	15.368	15.5	28.5	13.9	15.6	28.3	Bm.Ant-Z
83	Spectrogram 1	1	200_2014-03-09_21-00-00.wav	200_2014-03-09_21-00-00.wav	149152.433004928	149166.788004928	1939939	1954294	2014/3/9  21:32:19.433	14.355	16.4	28.2	12.0	17.6	27.3	Bm.Ant-Z
84	Spectrogram 1	1	200_2014-03-09_21-00-00.wav	200_2014-03-09_21-00-00.wav	149871.439002407	149885.887002407	2658945	2673393	2014/3/9  21:44:18.439	14.448	16.1	28.2	10.6	18.6	26.4	Bm.Ant-Z
85	Spectrogram 1	1	200_2014-03-09_21-00-00.wav	200_2014-03-09_21-00-00.wav	150270.726999593	150286.462999593	3058233	3073969	2014/3/9  21:50:58.727	15.736	15.5	29.1	12.8	17.6	26.4	Bm.Ant-Z
86	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	150940.028006106	150954.660006106	126976	141608	2014/3/11  22:02:06.028	14.632	16.9	28.4	12.2	17.6	28.3	Bm.Ant-Z
87	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	151200.788007944	151212.015007944	387736	398963	2014/3/11  22:06:27.788	11.227	16.5	27.7	9.7	16.6	26.4	Bm.Ant-Z
88	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	151704.402003332	151722.253003332	891350	909201	2014/3/11  22:14:51.402	17.851	15.4	28.7	15.9	15.6	27.3	Bm.Ant-Z
89	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	151765.174003213	151772.510003213	952122	959458	2014/3/11  22:15:52.174	7.336	16.5	28.0	6.5	17.6	27.3	Bm.Ant-Z
90	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	151847.107002779	151859.541002779	1034055	1046489	2014/3/11  22:17:14.107	12.434	15.4	28.0	9.9	16.6	26.4	Bm.Ant-Z
91	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152015.16700451	152025.85300451	1202115	1212801	2014/3/11  22:20:02.167	10.686	15.8	29.1	9.1	17.6	27.3	Bm.Ant-Z
92	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152085.622003569	152095.295003569	1272570	1282243	2014/3/11  22:21:12.622	9.673	15.8	28.0	8.5	17.6	26.4	Bm.Ant-Z
93	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152145.172002434	152152.350002434	1332120	1339298	2014/3/11  22:22:12.172	7.178	16.2	28.0	6.3	17.6	26.4	Bm.Ant-Z
94	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152206.155004992	152216.738004992	1393103	1403686	2014/3/11  22:23:13.155	10.583	15.4	27.7	9.4	15.6	26.4	Bm.Ant-Z
95	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152638.265002786	152645.443002786	1825213	1832391	2014/3/11  22:30:25.265	7.178	16.2	27.7	6.0	16.6	26.4	Bm.Ant-Z
96	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152749.248005717	152771.702005717	1936196	1958650	2014/3/11  22:32:16.248	22.454	16.5	29.1	19.9	16.6	27.3	Bm.Ant-Z
97	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152812.92800632	152833.81700632	1999876	2020765	2014/3/11  22:33:19.928	20.889	16.5	28.7	17.4	17.6	27.3	Bm.Ant-Z
98	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	152938.094004138	152960.456004138	2125042	2147404	2014/3/11  22:35:25.094	22.362	16.2	28.0	18.9	16.6	26.4	Bm.Ant-Z
99	Spectrogram 1	1	200_2014-03-11_22-00-00.wav	200_2014-03-11_22-00-00.wav	154044.015002145	154055.334002145	3230963	3242282	2014/3/11  22:53:50.015	11.319	16.9	28.4	9.7	18.6	27.3	Bm.Ant-Z
100	Spectrogram 1	1	200_2014-03-13_13-00-00.wav	200_2014-03-13_13-00-00.wav	155872.607003155	155891.932003155	1458976	1478301	2014/3/13  13:24:18.607	19.325	15.5	28.8	14.0	17.6	26.4	Bm.Ant-Z
101	Spectrogram 1	1	200_2014-03-13_13-00-00.wav	200_2014-03-13_13-00-00.wav	156129.37300131	156148.69800131	1715742	1735067	2014/3/13  13:28:35.373	19.325	16.1	28.2	15.1	17.6	26.4	Bm.Ant-Z
102	Spectrogram 1	1	200_2014-03-13_13-00-00.wav	200_2014-03-13_13-00-00.wav	156235.900999236	156262.126999236	1822270	1848496	2014/3/13  13:30:22.901	26.226	16.1	28.5	19.6	17.6	27.3	Bm.Ant-Z
103	Spectrogram 1	1	200_2014-03-13_13-00-00.wav	200_2014-03-13_13-00-00.wav	156892.994005236	156916.736005236	2479363	2503105	2014/3/13  13:41:19.994	23.742	14.9	29.4	15.6	17.6	27.3	Bm.Ant-Z
104	Spectrogram 1	1	200_2014-03-13_13-00-00.wav	200_2014-03-13_13-00-00.wav	157661.969003457	157685.067003457	3248338	3271436	2014/3/13  13:54:08.969	23.098	15.2	28.2	13.9	17.6	26.4	Bm.Ant-Z
105	Spectrogram 1	1	200_2014-03-15_13-00-00.wav	200_2014-03-15_13-00-00.wav	158048.344998918	158059.092998918	34135	44883	2014/3/15  13:00:34.345	10.748	14.4	28.7	9.1	14.6	27.3	Bm.Ant-Z
106	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	161638.304000194	161654.316000194	23515	39527	2014/3/17  4:00:23.304	16.012	16.7	28.2	12.9	17.6	27.3	Bm.Ant-Z
107	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	162653.280007686	162666.623007686	1038491	1051834	2014/3/17  4:17:18.280	13.343	16.1	28.5	12.3	16.6	27.3	Bm.Ant-Z
108	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	162782.905003647	162797.261003647	1168116	1182472	2014/3/17  4:19:28.905	14.356	14.6	29.1	12.0	14.6	27.3	Bm.Ant-Z
109	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163140.446003373	163152.962003373	1525657	1538173	2014/3/17  4:25:25.446	12.516	16.1	27.9	10.0	16.6	27.3	Bm.Ant-Z
110	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163366.857006247	163383.329006247	1752068	1768540	2014/3/17  4:29:12.857	16.472	15.8	27.9	13.9	16.6	27.3	Bm.Ant-Z
111	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163434.390003453	163449.666003453	1819601	1834877	2014/3/17  4:30:19.390	15.276	16.1	28.5	12.5	16.6	27.3	Bm.Ant-Z
112	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163501.440001871	163519.384001871	1886651	1904595	2014/3/17  4:31:26.440	17.944	15.2	28.8	14.9	15.6	27.3	Bm.Ant-Z
113	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163568.962005372	163582.857005372	1954173	1968068	2014/3/17  4:32:34.962	13.895	15.8	28.5	11.4	16.6	27.3	Bm.Ant-Z
114	Spectrogram 1	1	200_2014-03-17_04-00-00.wav	200_2014-03-17_04-00-00.wav	163634.74600784	163648.73300784	2019957	2033944	2014/3/17  4:33:39.746	13.987	15.5	28.8	11.2	15.6	27.3	Bm.Ant-Z
