Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
96	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	65167.734996582	65173.163996582	768350	773779	2014/1/27  3:12:48.735	5.429	23.6	28.3	4.9	24.4	27.3	Bm.Ant-A
97	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66321.372995878	66327.446995878	1921988	1928062	2014/1/27  3:32:01.373	6.074	21.4	27.8	4.8	21.5	27.3	Bm.Ant-A
98	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66766.434995437	66773.980995437	2367050	2374596	2014/1/27  3:39:27.435	7.546	23.1	28.1	6.2	23.4	27.3	Bm.Ant-A
99	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66804.439999515	66807.568999515	2405055	2408184	2014/1/27  3:40:05.440	3.129	24.2	28.1	2.8	24.4	27.3	Bm.Ant-A
100	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	66840.317002664	66844.366002664	2440932	2444981	2014/1/27  3:40:40.317	4.049	24.2	28.3	3.5	24.4	27.3	Bm.Ant-A
101	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67038.551000858	67046.465000858	2639166	2647080	2014/1/27  3:43:59.551	7.914	23.6	28.9	7.1	24.4	28.3	Bm.Ant-A
102	Spectrogram 1	1	200_2014-01-27_03-00-00.wav	200_2014-01-27_03-00-00.wav	67919.177002812	67926.723002812	3519792	3527338	2014/1/27  3:58:39.177	7.546	24.2	28.6	6.3	24.4	27.3	Bm.Ant-A
103	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	68373.493003933	68379.198003933	373529	379234	2014/1/28  18:06:13.493	5.705	24.2	28.9	4.8	24.4	27.3	Bm.Ant-A
104	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	68511.951999454	68517.104999454	511988	517141	2014/1/28  18:08:31.952	5.153	20.7	28.4	4.3	21.5	27.3	Bm.Ant-A
105	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	68938.15499851	68946.25299851	938191	946289	2014/1/28  18:15:38.155	8.098	23.9	27.8	5.7	25.4	27.3	Bm.Ant-A
106	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69057.289003296	69061.246003296	1057325	1061282	2014/1/28  18:17:37.289	3.957	24.4	28.1	2.6	25.4	27.3	Bm.Ant-A
107	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69077.442997782	69083.791997782	1077479	1083828	2014/1/28  18:17:57.443	6.349	23.4	28.1	5.1	23.4	27.3	Bm.Ant-A
108	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69130.229001953	69138.327001953	1130265	1138363	2014/1/28  18:18:50.229	8.098	22.6	28.1	5.2	23.4	27.3	Bm.Ant-A
109	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69705.695001496	69709.376001496	1705731	1709412	2014/1/28  18:28:25.695	3.681	23.9	27.6	2.6	25.4	27.3	Bm.Ant-A
110	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69844.521999447	69851.147999447	1844558	1851184	2014/1/28  18:30:44.522	6.626	23.9	27.8	3.9	24.4	27.3	Bm.Ant-A
111	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	69995.295995562	69999.896995562	1995332	1999933	2014/1/28  18:33:15.296	4.601	20.5	28.1	4.0	20.5	27.3	Bm.Ant-A
112	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	70317.730999826	70323.344999826	2317767	2323381	2014/1/28  18:38:37.731	5.614	24.4	27.0	3.4	24.4	26.4	Bm.Ant-A
113	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	70374.325995608	70382.055995608	2374362	2382092	2014/1/28  18:39:34.326	7.73	23.6	28.1	6.3	24.4	27.3	Bm.Ant-A
114	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	70567.056000321	70575.338000321	2567092	2575374	2014/1/28  18:42:47.056	8.282	24.4	27.6	6.6	24.4	27.3	Bm.Ant-A
115	Spectrogram 1	1	200_2014-01-28_18-00-00.wav	200_2014-01-28_18-00-00.wav	70651.761998324	70660.043998324	2651798	2660080	2014/1/28  18:44:11.762	8.282	23.9	27.3	7.7	24.4	26.4	Bm.Ant-A
