Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
16	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22440.855530235	22442.329530235	40623	40996	2015/3/14  16:13:35.856	1.474	44.9	83.7	0.6	51.4	76.1	Fin.DS
17	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22456.313533294	22457.664533294	44534	44876	2015/3/14  16:13:51.314	1.351	41.9	76.6	1.2	44.5	73.1	Fin.DS
18	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	89919.421115831	89920.772115831	49613	49954	2015/10/16  17:10:14.421	1.351	54.0	94.8	1.2	57.3	92.9	Fin.DS
19	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	89939.737109035	89941.088109035	54752	55094	2015/10/16  17:10:34.737	1.351	49.6	109.1	0.8	57.3	100.8	Fin.DS
20	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21304.097620509	21305.448620509	57722	58064	2015/3/10  20:09:14.098	1.351	42.1	73.8	0.9	44.5	71.2	Fin.DS
21	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	89982.72411184	89983.95411184	65628	65939	2015/10/16  17:11:17.724	1.23	49.6	96.7	0.8	54.4	90.9	Fin.DS
22	Spectrogram 1	1	20150219-150317_AWI229-11_SV1057.wav	20150219-150317_AWI229-11_SV1057.wav	15338.837017624	15339.942017624	72001	72280	2015/2/19  15:08:01.837	1.105	57.2	98.3	0.9	58.3	93.9	Fin.DS
23	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90010.341111511	90011.815111511	72615	72988	2015/10/16  17:11:45.341	1.474	75.1	119.6	1.2	77.1	110.7	Fin.DS
24	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22589.631528738	22590.981528738	78264	78605	2015/3/14  16:16:04.632	1.35	45.4	67.5	1.1	45.5	65.2	Fin.DS
25	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90052.626106456	90053.977106456	83313	83655	2015/10/16  17:12:27.626	1.351	75.1	125.1	0.8	83.0	110.7	Fin.DS
26	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10574.08932969	10575.19432969	85312	85591	2015/2/4  6:10:42.089	1.105	49.4	85.7	1.1	50.4	80.1	Fin.DS
27	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90079.523114055	90080.383114055	90118	90336	2015/10/16  17:12:54.523	0.86	72.9	114.2	0.6	78.1	105.7	Fin.DS
28	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10596.076335759	10597.550335759	90874	91247	2015/2/4  6:11:04.076	1.474	47.2	77.4	1.2	49.4	74.1	Fin.DS
29	Spectrogram 1	1	20150803-190156_AWI229-11_SV1057.wav	20150803-190156_AWI229-11_SV1057.wav	67202.04461316	67203.27261316	91378	91689	2015/8/3  19:07:57.045	1.228	53.2	93.4	0.8	59.3	88.0	Fin.DS
30	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10620.271336288	10621.745336288	96996	97369	2015/2/4  6:11:28.271	1.474	50.2	88.7	1.1	52.4	84.0	Fin.DS
31	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90116.001109719	90117.352109719	99347	99689	2015/10/16  17:13:30.001	1.351	70.8	113.4	0.6	74.1	104.8	Fin.DS
32	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90120.544114649	90122.018114649	100497	100870	2015/10/16  17:13:35.544	1.474	60.2	115.6	1.2	63.3	106.7	Fin.DS
33	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10647.906330229	10649.257330229	103987	104329	2015/2/4  6:11:56.906	1.351	47.2	79.2	1.1	49.4	76.1	Fin.DS
34	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90149.777108371	90151.251108371	107893	108266	2015/10/16  17:14:04.777	1.474	63.8	111.6	0.6	70.2	102.8	Fin.DS
35	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90154.471108258	90155.454108258	109080	109329	2015/10/16  17:14:09.471	0.983	57.6	83.2	0.9	60.3	82.0	Fin.DS
36	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22713.321533757	22714.426533757	109557	109837	2015/3/14  16:18:08.322	1.105	50.8	72.1	0.9	51.4	70.2	Fin.DS
37	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10672.102336586	10673.576336586	110109	110482	2015/2/4  6:12:20.102	1.474	51.7	84.2	1.2	54.4	78.1	Fin.DS
38	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22717.26953085	22718.37453085	110556	110836	2015/3/14  16:18:11.270	1.105	52.3	100.9	0.6	55.3	92.9	Fin.DS
39	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22724.270528885	22725.375528885	112327	112607	2015/3/14  16:18:18.271	1.105	46.7	78.5	0.6	48.4	72.1	Fin.DS
40	Spectrogram 1	1	20150219-150317_AWI229-11_SV1057.wav	20150219-150317_AWI229-11_SV1057.wav	15518.968016042	15520.196016042	117574	117885	2015/2/19  15:11:01.968	1.228	28.3	78.2	1.1	29.6	71.2	Fin.DS
41	Spectrogram 1	1	20150204-060505_AWI229-11_SV1057.wav	20150204-060505_AWI229-11_SV1057.wav	10705.296332762	10706.647332762	118507	118849	2015/2/4  6:12:53.296	1.351	46.4	83.8	1.1	48.4	76.1	Fin.DS
42	Spectrogram 1	1	20151016-170658_AWI229-11_SV1057.wav	20151016-170658_AWI229-11_SV1057.wav	90203.354116097	90204.705116097	121448	121789	2015/10/16  17:14:58.354	1.351	68.6	114.9	1.1	71.2	107.7	Fin.DS
43	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21577.326625324	21578.555625324	126849	127160	2015/3/10  20:13:47.327	1.229	35.2	65.6	1.1	38.5	63.3	Fin.DS
44	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22856.317529412	22857.791529413	145735	146108	2015/3/14  16:20:31.318	1.474	55.3	80.7	1.4	56.3	79.1	Fin.DS
45	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22870.828534993	22871.811534993	149407	149655	2015/3/14  16:20:45.829	0.983	49.3	74.8	0.8	50.4	70.2	Fin.DS
46	Spectrogram 1	1	20150314-161055_AWI229-11_SV1057.wav	20150314-161055_AWI229-11_SV1057.wav	22874.14553571	22875.37253571	150246	150556	2015/3/14  16:20:48.146	1.227	51.6	77.8	0.8	53.4	74.1	Fin.DS
