Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
35	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23576.260459972	23581.418459973	23183	24488	2015/3/18  12:06:20.260	5.158	13.5	28.1	4.8	13.8	26.7	Bm.Ant-B
36	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23722.130459351	23728.517459351	60088	61704	2015/3/18  12:08:46.130	6.387	15.7	27.7	5.4	15.8	26.7	Bm.Ant-B
37	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23837.87145297	23844.13545297	89370	90955	2015/3/18  12:10:42.871	6.264	14.2	28.5	5.4	14.8	26.7	Bm.Ant-B
38	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23955.321459649	23962.199459649	119085	120825	2015/3/18  12:12:39.321	6.878	15.0	28.1	5.9	15.8	26.7	Bm.Ant-B
39	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24107.103418473	24113.735418473	5137	6815	2015/3/20  10:06:41.103	6.632	15.7	28.3	5.6	16.8	26.7	Bm.Ant-B
40	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	24712.499382371	24719.86838237	5953	7818	2015/3/22  8:09:53.499	7.369	15.2	27.4	6.3	16.8	26.7	Bm.Ant-B
41	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	24842.476378032	24850.459378032	38838	40857	2015/3/22  8:12:03.476	7.983	15.2	28.1	7.2	16.8	26.7	Bm.Ant-B
42	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	24875.514380285	24883.006380285	47196	49092	2015/3/22  8:12:36.514	7.492	14.4	28.5	6.6	16.8	26.7	Bm.Ant-B
43	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	25168.195381784	25175.441381784	121244	123078	2015/3/22  8:17:29.195	7.246	16.7	27.8	6.3	16.8	26.7	Bm.Ant-B
44	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	25176.178380126	25184.039380126	123264	125253	2015/3/22  8:17:37.178	7.861	15.6	27.4	6.6	16.8	26.7	Bm.Ant-B
45	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	25275.696377852	25284.416377852	148442	150648	2015/3/22  8:19:16.696	8.72	15.6	27.8	8.0	16.8	26.7	Bm.Ant-B
46	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	25990.645300095	25999.120300095	24626	26770	2015/3/26  5:04:43.645	8.475	14.1	27.4	7.8	15.8	26.7	Bm.Ant-B
47	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	26370.511304457	26377.266304457	120732	122441	2015/3/26  5:11:03.511	6.755	13.3	28.5	5.9	13.8	26.7	Bm.Ant-B
48	Spectrogram 1	1	20150328-030553_AWI229-11_SV1057.wav	20150328-030553_AWI229-11_SV1057.wav	26594.612263495	26601.736263495	25081	26883	2015/3/28  3:07:32.612	7.124	15.4	27.4	6.2	16.8	26.7	Bm.Ant-B
49	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27097.903229013	27104.044229013	65	1618	2015/3/30  0:05:05.903	6.141	15.3	28.8	5.4	16.8	26.7	Bm.Ant-B
50	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27419.587221459	27426.833221459	81451	83284	2015/3/30  0:10:26.587	7.246	15.7	27.5	6.5	16.8	26.7	Bm.Ant-B
51	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27506.035223693	27512.299223693	103322	104907	2015/3/30  0:11:53.035	6.264	16.1	27.5	5.4	16.8	26.7	Bm.Ant-B
52	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27637.911223337	27645.280223337	136687	138551	2015/3/30  0:14:05.911	7.369	15.3	28.3	6.5	16.8	26.7	Bm.Ant-B
53	Spectrogram 1	1	20150331-231006_AWI229-11_SV1057.wav	20150331-231006_AWI229-11_SV1057.wav	27808.002185648	27814.880185648	27371	29111	2015/3/31  23:11:54.002	6.878	15.8	28.2	6.0	16.8	26.7	Bm.Ant-B
54	Spectrogram 1	1	20150331-231006_AWI229-11_SV1057.wav	20150331-231006_AWI229-11_SV1057.wav	28275.870187035	28282.994187035	145741	147544	2015/3/31  23:19:42.870	7.124	14.3	28.5	6.3	15.8	26.7	Bm.Ant-B
55	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28516.064138647	28525.644138647	54161	56585	2015/4/2  21:05:55.064	9.58	15.8	27.8	8.4	16.8	26.7	Bm.Ant-B
56	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28616.96214297	28623.84014297	79688	81429	2015/4/2  21:07:35.962	6.878	13.5	28.2	6.0	14.8	26.7	Bm.Ant-B
57	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28729.3871417	28739.4581417	108132	110680	2015/4/2  21:09:28.387	10.071	16.9	27.8	8.7	17.8	26.7	Bm.Ant-B
58	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28839.099139656	28849.170139656	135889	138437	2015/4/2  21:11:18.099	10.071	14.3	28.2	8.3	14.8	26.7	Bm.Ant-B
59	Spectrogram 1	1	20150404-190422_AWI229-11_SV1057.wav	20150404-190422_AWI229-11_SV1057.wav	28907.277096109	28913.418096109	789	2343	2015/4/4  19:04:25.277	6.141	15.4	28.5	5.1	16.8	26.7	Bm.Ant-B
60	Spectrogram 1	1	20150406-170621_AWI229-11_SV1057.wav	20150406-170621_AWI229-11_SV1057.wav	29674.931061423	29682.546061423	42657	44583	2015/4/6  17:09:09.931	7.615	13.3	28.6	7.1	14.8	26.7	Bm.Ant-B
61	Spectrogram 1	1	20150406-170621_AWI229-11_SV1057.wav	20150406-170621_AWI229-11_SV1057.wav	29996.843065104	30003.844065104	124100	125872	2015/4/6  17:14:31.843	7.001	13.0	28.2	6.3	14.8	26.7	Bm.Ant-B
62	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30286.914024395	30292.932024395	45139	46662	2015/4/8  15:11:02.914	6.018	14.5	27.5	5.0	16.8	26.7	Bm.Ant-B
63	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30600.966022429	30607.353022429	124594	126210	2015/4/8  15:16:16.966	6.387	15.7	28.3	5.6	16.8	26.7	Bm.Ant-B
64	Spectrogram 1	1	20150410-130048_AWI229-11_SV1057.wav	20150410-130048_AWI229-11_SV1057.wav	30831.841989981	30840.930989981	30657	32957	2015/4/10  13:02:49.842	9.089	15.8	27.8	8.1	16.8	26.7	Bm.Ant-B
65	Spectrogram 1	1	20150410-130048_AWI229-11_SV1057.wav	20150410-130048_AWI229-11_SV1057.wav	30894.848990815	30902.954990815	46598	48649	2015/4/10  13:03:52.849	8.106	15.8	27.8	7.2	16.8	26.7	Bm.Ant-B
66	Spectrogram 1	1	20150412-110334_AWI229-11_SV1057.wav	20150412-110334_AWI229-11_SV1057.wav	31671.920949705	31679.658949705	90848	92806	2015/4/12  11:09:33.921	7.738	15.5	28.6	7.1	16.8	26.7	Bm.Ant-B
67	Spectrogram 1	1	20150418-061001_AWI229-11_SV1057.wav	20150418-061001_AWI229-11_SV1057.wav	33270.759829202	33281.813829202	38307	41104	2015/4/18  6:12:32.760	11.054	15.4	27.8	9.6	16.8	26.7	Bm.Ant-B
68	Spectrogram 1	1	20150418-061001_AWI229-11_SV1057.wav	20150418-061001_AWI229-11_SV1057.wav	33361.311822453	33369.294822453	61217	63237	2015/4/18  6:14:02.312	7.983	15.0	28.6	6.9	16.8	26.7	Bm.Ant-B
69	Spectrogram 1	1	20150418-061001_AWI229-11_SV1057.wav	20150418-061001_AWI229-11_SV1057.wav	33701.725827971	33710.322827971	147342	149517	2015/4/18  6:19:43.726	8.597	15.8	27.8	7.5	16.8	26.7	Bm.Ant-B
70	Spectrogram 1	1	20150422-020400_AWI229-11_SV1057.wav	20150422-020400_AWI229-11_SV1057.wav	34377.617750232	34384.495750232	13644	15384	2015/4/22  2:04:53.618	6.878	15.4	28.3	5.6	16.8	26.7	Bm.Ant-B
71	Spectrogram 1	1	20150422-020400_AWI229-11_SV1057.wav	20150422-020400_AWI229-11_SV1057.wav	34413.480752249	34421.586752249	22718	24768	2015/4/22  2:05:29.481	8.106	15.0	27.8	7.5	16.8	26.7	Bm.Ant-B
72	Spectrogram 1	1	20150424-000632_AWI229-11_SV1057.wav	20150424-000632_AWI229-11_SV1057.wav	35438.13871483	35444.64871483	129607	131254	2015/4/24  0:15:04.139	6.51	15.8	27.9	5.7	16.8	26.7	Bm.Ant-B
73	Spectrogram 1	1	20150425-220810_AWI229-11_SV1057.wav	20150425-220810_AWI229-11_SV1057.wav	35674.731660023	35682.960660023	37116	39198	2015/4/25  22:10:36.732	8.229	14.8	27.7	7.8	15.8	26.7	Bm.Ant-B
74	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36181.186629703	36187.941629703	12900	14609	2015/4/27  20:01:34.187	6.755	15.0	27.7	6.2	16.8	26.7	Bm.Ant-B
75	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36444.439627474	36453.036627474	79503	81678	2015/4/27  20:05:58.440	8.597	14.1	28.3	7.7	15.8	26.7	Bm.Ant-B
76	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	37033.396583776	37042.853583776	76160	78553	2015/4/29  18:07:27.397	9.457	15.5	28.0	8.6	16.8	26.7	Bm.Ant-B
77	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	37120.520583148	37129.732583148	98203	100533	2015/4/29  18:08:54.521	9.212	14.4	27.6	7.7	16.8	26.7	Bm.Ant-B
78	Spectrogram 1	1	20150503-150855_AWI229-11_SV1057.wav	20150503-150855_AWI229-11_SV1057.wav	38029.956511235	38036.097511235	23592	25146	2015/5/3  15:10:28.957	6.141	15.6	28.2	5.3	16.8	26.7	Bm.Ant-B
79	Spectrogram 1	1	20150503-150855_AWI229-11_SV1057.wav	20150503-150855_AWI229-11_SV1057.wav	38322.958512804	38332.661512804	97722	100176	2015/5/3  15:15:21.959	9.703	15.2	27.5	8.3	16.8	26.7	Bm.Ant-B
80	Spectrogram 1	1	20150503-150855_AWI229-11_SV1057.wav	20150503-150855_AWI229-11_SV1057.wav	38496.949512339	38506.529512339	141741	144165	2015/5/3  15:18:15.950	9.58	15.2	28.2	8.7	16.8	26.7	Bm.Ant-B
81	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	38595.102472168	38601.366472168	14225	15810	2015/5/5  13:10:58.102	6.264	15.0	28.2	5.3	16.8	26.7	Bm.Ant-B
82	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	38639.932474431	38647.178474431	25567	27400	2015/5/5  13:11:43.932	7.246	15.0	28.2	6.6	16.8	26.7	Bm.Ant-B
83	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	38675.959466707	38683.451466707	34682	36577	2015/5/5  13:12:19.959	7.492	15.4	28.2	6.8	16.8	26.7	Bm.Ant-B
84	Spectrogram 1	1	20150509-090433_AWI229-11_SV1057.wav	20150509-090433_AWI229-11_SV1057.wav	39882.024393387	39890.744393387	35118	37324	2015/5/9  9:06:51.024	8.72	15.3	28.3	8.1	16.8	26.7	Bm.Ant-B
85	Spectrogram 1	1	20150509-090433_AWI229-11_SV1057.wav	20150509-090433_AWI229-11_SV1057.wav	39917.150394775	39923.045394775	44005	45496	2015/5/9  9:07:26.150	5.895	14.9	27.5	5.4	16.8	26.7	Bm.Ant-B
86	Spectrogram 1	1	20150509-090433_AWI229-11_SV1057.wav	20150509-090433_AWI229-11_SV1057.wav	40238.203390844	40244.713390844	125231	126878	2015/5/9  9:12:47.203	6.51	15.7	28.3	5.6	16.8	26.7	Bm.Ant-B
87	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	41387.901302802	41395.025302802	111407	113209	2015/5/13  5:15:20.901	7.124	15.6	28.2	6.6	16.8	26.7	Bm.Ant-B
88	Spectrogram 1	1	20150515-030045_AWI229-11_SV1057.wav	20150515-030045_AWI229-11_SV1057.wav	41710.509271287	41721.072271287	40678	43350	2015/5/15  3:03:25.509	10.563	15.4	28.6	9.3	16.8	26.7	Bm.Ant-B
89	Spectrogram 1	1	20150518-230407_AWI229-11_SV1057.wav	20150518-230407_AWI229-11_SV1057.wav	42782.475196902	42791.072196902	7187	9362	2015/5/18  23:04:35.475	8.597	16.5	27.7	7.8	16.8	26.7	Bm.Ant-B
90	Spectrogram 1	1	20150518-230407_AWI229-11_SV1057.wav	20150518-230407_AWI229-11_SV1057.wav	42795.494196896	42803.109196896	10481	12408	2015/5/18  23:04:48.494	7.615	16.5	27.4	6.6	16.8	26.7	Bm.Ant-B
91	Spectrogram 1	1	20150518-230407_AWI229-11_SV1057.wav	20150518-230407_AWI229-11_SV1057.wav	42958.040197153	42964.672197153	51605	53283	2015/5/18  23:07:30.040	6.632	15.7	27.4	5.9	16.8	26.7	Bm.Ant-B
92	Spectrogram 1	1	20150518-230407_AWI229-11_SV1057.wav	20150518-230407_AWI229-11_SV1057.wav	42983.245190192	42992.825190192	57982	60406	2015/5/18  23:07:56.245	9.58	15.0	27.7	8.6	16.8	26.7	Bm.Ant-B
93	Spectrogram 1	1	20150520-210544_AWI229-11_SV1057.wav	20150520-210544_AWI229-11_SV1057.wav	43439.113147998	43444.886147998	20968	22428	2015/5/20  21:07:06.113	5.773	16.4	27.4	5.0	17.8	26.7	Bm.Ant-B
94	Spectrogram 1	1	20150522-201019_AWI229-11_SV1057.wav	20150522-201019_AWI229-11_SV1057.wav	44124.688117757	44134.391117757	42069	44524	2015/5/22  20:13:05.688	9.703	14.9	28.7	8.6	16.8	26.7	Bm.Ant-B
95	Spectrogram 1	1	20150530-120948_AWI229-11_SV1057.wav	20150530-120948_AWI229-11_SV1057.wav	46593.444962299	46602.164962299	57269	59475	2015/5/30  12:13:34.445	8.72	15.7	27.5	8.0	16.8	26.7	Bm.Ant-B
96	Spectrogram 1	1	20150607-040624_AWI229-11_SV1057.wav	20150607-040624_AWI229-11_SV1057.wav	48829.14380723	48839.21480723	13504	16052	2015/6/7  4:07:17.144	10.071	16.8	28.0	9.0	16.8	26.7	Bm.Ant-B
97	Spectrogram 1	1	20150607-040624_AWI229-11_SV1057.wav	20150607-040624_AWI229-11_SV1057.wav	49061.352807221	49069.213807221	72253	74242	2015/6/7  4:11:09.353	7.861	16.1	27.3	7.4	16.8	26.7	Bm.Ant-B
98	Spectrogram 1	1	20150607-040624_AWI229-11_SV1057.wav	20150607-040624_AWI229-11_SV1057.wav	49307.974804875	49317.308804876	134649	137010	2015/6/7  4:15:16.975	9.334	15.3	27.7	8.3	16.8	26.7	Bm.Ant-B
99	Spectrogram 1	1	20150614-210650_AWI229-11_SV1057.wav	20150614-210650_AWI229-11_SV1057.wav	51228.596642244	51237.808642244	11170	13501	2015/6/14  21:07:34.597	9.212	16.6	27.5	8.1	16.8	26.7	Bm.Ant-B
100	Spectrogram 1	1	20150614-210650_AWI229-11_SV1057.wav	20150614-210650_AWI229-11_SV1057.wav	51679.50663865	51686.13863865	125250	126928	2015/6/14  21:15:05.507	6.632	16.2	27.8	5.4	17.8	26.7	Bm.Ant-B
101	Spectrogram 1	1	20150618-170956_AWI229-11_SV1057.wav	20150618-170956_AWI229-11_SV1057.wav	52438.738563507	52449.055563507	12638	15248	2015/6/18  17:10:45.739	10.317	15.0	28.2	8.9	16.8	26.7	Bm.Ant-B
102	Spectrogram 1	1	20150618-170956_AWI229-11_SV1057.wav	20150618-170956_AWI229-11_SV1057.wav	52814.580560326	52823.177560326	107726	109901	2015/6/18  17:17:01.581	8.597	15.8	28.6	7.8	16.8	26.7	Bm.Ant-B
103	Spectrogram 1	1	20150622-130407_AWI229-11_SV1057.wav	20150622-130407_AWI229-11_SV1057.wav	53626.759482245	53637.444482245	8509	11212	2015/6/22  13:04:40.759	10.685	15.5	28.0	9.6	16.8	26.7	Bm.Ant-B
104	Spectrogram 1	1	20150626-090705_AWI229-11_SV1057.wav	20150626-090705_AWI229-11_SV1057.wav	54907.249402544	54916.952402544	27775	30230	2015/6/26  9:08:54.249	9.703	14.8	28.8	8.6	16.8	26.7	Bm.Ant-B
105	Spectrogram 1	1	20150628-070930_AWI229-11_SV1057.wav	20150628-070930_AWI229-11_SV1057.wav	55625.373360913	55632.742360913	57111	58976	2015/6/28  7:13:15.373	7.369	15.7	28.4	6.5	16.8	25.7	Bm.Ant-B
106	Spectrogram 1	1	20150630-060428_AWI229-11_SV1057.wav	20150630-060428_AWI229-11_SV1057.wav	56508.925319599	56516.663319598	128301	130259	2015/6/30  6:12:55.925	7.738	16.4	27.6	6.8	16.8	26.7	Bm.Ant-B
107	Spectrogram 1	1	20150704-020904_AWI229-11_SV1057.wav	20150704-020904_AWI229-11_SV1057.wav	57494.200244901	57504.517244901	72878	75488	2015/7/4  2:13:52.200	10.317	15.3	28.3	9.3	16.8	26.7	Bm.Ant-B
108	Spectrogram 1	1	20150706-000136_AWI229-11_SV1057.wav	20150706-000136_AWI229-11_SV1057.wav	58356.311201396	58362.943201396	138643	140321	2015/7/6  0:10:43.311	6.632	15.8	27.9	5.7	15.8	26.7	Bm.Ant-B
109	Spectrogram 1	1	20150707-220153_AWI229-11_SV1057.wav	20150707-220153_AWI229-11_SV1057.wav	58438.16416917	58447.62116917	7003	9395	2015/7/7  22:02:20.164	9.457	16.4	27.7	8.6	16.8	26.7	Bm.Ant-B
