Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
55	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63176.041007755	63177.343007755	1966659	1967961	2015/3/12  11:32:46.041	1.302	56.7	87.6	1.2	59.6	85.0	Fin.DS
56	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63181.963003395	63183.004003395	1972581	1973622	2015/3/12  11:32:52.963	1.041	57.7	84.7	0.8	59.6	84.0	Fin.DS
57	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63192.504004357	63193.676004357	1983122	1984294	2015/3/12  11:33:03.504	1.172	40.3	72.8	1.1	41.0	69.3	Fin.DS
58	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63193.741002274	63194.847002274	1984359	1985465	2015/3/12  11:33:04.741	1.106	39.5	56.9	0.9	40.0	55.7	Fin.DS
59	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63212.019006131	63213.451006131	2002637	2004069	2015/3/12  11:33:22.019	1.432	47.0	67.3	1.2	47.9	65.4	Fin.DS
60	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63249.044001443	63249.500001443	2039662	2040118	2015/3/12  11:33:59.044	0.456	38.2	63.1	0.3	41.0	60.5	Fin.DS
61	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63258.02400705	63258.93500705	2048642	2049553	2015/3/12  11:34:08.024	0.911	41.1	61.6	0.6	44.9	61.5	Fin.DS
62	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63264.076006008	63265.182006008	2054694	2055800	2015/3/12  11:34:14.076	1.106	40.3	70.4	0.9	43.0	69.3	Fin.DS
63	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63268.045004798	63269.086004798	2058663	2059704	2015/3/12  11:34:18.045	1.041	60.0	93.8	0.8	60.5	91.8	Fin.DS
64	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63270.453008232	63272.014008232	2061071	2062632	2015/3/12  11:34:21.453	1.561	45.5	75.4	1.4	45.9	74.2	Fin.DS
65	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63274.74700023	63275.72300023	2065365	2066341	2015/3/12  11:34:25.747	0.976	59.5	87.8	0.8	60.5	85.0	Fin.DS
66	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63278.001005916	63279.498005916	2068619	2070116	2015/3/12  11:34:28.001	1.497	59.0	93.3	1.4	59.6	88.9	Fin.DS
67	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63298.789999975	63299.570999975	2089408	2090189	2015/3/12  11:34:49.790	0.781	39.8	64.2	0.6	42.0	60.5	Fin.DS
68	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63332.277999786	63333.578999786	2122896	2124197	2015/3/12  11:35:22.278	1.301	58.0	74.3	1.1	58.6	73.2	Fin.DS
69	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63341.802007673	63342.908007673	2132420	2133526	2015/3/12  11:35:32.802	1.106	63.9	82.6	0.9	64.5	81.1	Fin.DS
70	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63350.456004185	63351.107004185	2141074	2141725	2015/3/12  11:35:41.456	0.651	47.0	73.8	0.5	47.9	70.3	Fin.DS
71	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63365.366001768	63366.342001768	2155984	2156960	2015/3/12  11:35:55.366	0.976	40.3	75.1	0.8	43.9	71.3	Fin.DS
72	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63365.455007521	63366.300007521	2156073	2156918	2015/3/12  11:35:56.455	0.845	43.1	60.3	0.8	43.9	59.6	Fin.DS
73	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63385.041000662	63385.887000662	2175659	2176505	2015/3/12  11:36:15.041	0.846	43.1	62.4	0.8	43.9	61.5	Fin.DS
74	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63398.290999202	63399.462999202	2188909	2190081	2015/3/12  11:36:28.291	1.172	48.9	79.5	1.1	49.8	77.1	Fin.DS
75	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63398.575004903	63399.161004903	2189193	2189779	2015/3/12  11:36:29.575	0.586	51.5	73.3	0.5	52.7	70.3	Fin.DS
76	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63400.243000282	63401.089000282	2190861	2191707	2015/3/12  11:36:30.243	0.846	36.9	66.0	0.8	37.1	64.5	Fin.DS
77	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63401.153999163	63402.195999162	2191772	2192814	2015/3/12  11:36:31.154	1.042	31.2	69.1	0.9	31.2	64.5	Fin.DS
78	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63405.124003781	63406.620003781	2195742	2197238	2015/3/12  11:36:35.124	1.496	41.6	70.2	1.2	42.0	68.4	Fin.DS
79	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63476.202002881	63477.048002881	2266820	2267666	2015/3/12  11:37:46.202	0.846	41.3	63.4	0.8	43.0	60.5	Fin.DS
80	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63476.485998524	63476.940998524	2267104	2267559	2015/3/12  11:37:47.486	0.455	42.1	68.1	0.3	43.0	64.5	Fin.DS
81	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63485.312001748	63486.353001748	2275930	2276971	2015/3/12  11:37:55.312	1.041	52.8	81.6	0.9	54.7	79.1	Fin.DS
82	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63486.353003947	63487.329003947	2276971	2277947	2015/3/12  11:37:56.353	0.976	50.2	79.0	0.9	50.8	77.1	Fin.DS
83	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63541.277006982	63541.928006982	2331895	2332546	2015/3/12  11:38:51.277	0.651	51.5	69.9	0.5	51.8	69.3	Fin.DS
84	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63542.253002492	63542.904002492	2332871	2333522	2015/3/12  11:38:52.253	0.651	49.9	62.9	0.5	50.8	61.5	Fin.DS
85	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63548.17500819	63549.34600819	2338793	2339964	2015/3/12  11:38:58.175	1.171	40.0	58.5	0.8	40.0	56.6	Fin.DS
86	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63549.34600365	63550.127003649	2339964	2340745	2015/3/12  11:38:59.346	0.781	39.2	55.4	0.6	40.0	52.7	Fin.DS
87	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63593.143000049	63594.119000049	2383761	2384737	2015/3/12  11:39:43.143	0.976	38.5	70.4	0.8	41.0	69.3	Fin.DS
88	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63594.315001337	63594.965001337	2384933	2385583	2015/3/12  11:39:44.315	0.65	37.7	62.9	0.5	38.1	59.6	Fin.DS
89	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63611.908005891	63612.754005891	2402526	2403372	2015/3/12  11:40:02.908	0.846	46.3	70.4	0.6	46.9	69.3	Fin.DS
90	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63726.550001247	63727.396001247	2517168	2518014	2015/3/12  11:41:57.550	0.846	30.4	86.3	0.6	31.2	82.0	Fin.DS
91	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63728.045999972	63729.152999972	2518664	2519771	2015/3/12  11:41:58.046	1.107	34.6	67.0	0.9	37.1	64.5	Fin.DS
92	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63728.152999995	63728.932999995	2518771	2519551	2015/3/12  11:41:58.153	0.78	32.7	49.6	0.6	33.2	48.8	Fin.DS
93	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63730.713999985	63732.015999984	2521332	2522634	2015/3/12  11:42:01.714	1.302	34.6	52.0	1.1	36.1	50.8	Fin.DS
94	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63778.321999652	63779.167999652	2568940	2569786	2015/3/12  11:42:48.322	0.846	37.0	64.8	0.8	37.1	62.5	Fin.DS
95	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63835.824001176	63836.800001176	2626442	2627418	2015/3/12  11:43:46.824	0.976	44.2	68.9	0.8	45.9	66.4	Fin.DS
96	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63836.670003427	63837.646003427	2627288	2628264	2015/3/12  11:43:47.670	0.976	41.2	50.2	0.8	42.0	49.8	Fin.DS
97	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63852.677007733	63853.653007733	2643295	2644271	2015/3/12  11:44:03.677	0.976	42.7	74.3	0.8	43.0	73.2	Fin.DS
98	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63853.784002332	63854.499002332	2644402	2645117	2015/3/12  11:44:04.784	0.715	42.4	49.1	0.6	43.0	48.8	Fin.DS
99	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63911.857998339	63912.638998339	2702476	2703257	2015/3/12  11:45:02.858	0.781	40.1	70.7	0.6	42.0	68.4	Fin.DS
100	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63912.70400059	63913.42000059	2703322	2704038	2015/3/12  11:45:03.704	0.716	39.4	47.1	0.5	40.0	46.9	Fin.DS
101	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63916.324007107	63917.366007107	2706942	2707984	2015/3/12  11:45:06.324	1.042	38.6	58.6	0.9	41.0	57.6	Fin.DS
102	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63917.975003985	63918.951003985	2708593	2709569	2015/3/12  11:45:08.975	0.976	35.8	58.4	0.8	38.1	55.7	Fin.DS
103	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63989.547005636	63990.523005636	2780165	2781141	2015/3/12  11:46:20.547	0.976	27.0	50.9	0.8	27.3	48.8	Fin.DS
104	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63994.686999885	63995.402999885	2785305	2786021	2015/3/12  11:46:25.687	0.716	43.5	63.8	0.6	43.9	61.5	Fin.DS
105	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63995.468005506	63996.574005506	2786086	2787192	2015/3/12  11:46:26.468	1.106	35.5	58.1	0.9	36.1	56.6	Fin.DS
106	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	63996.900003371	63997.615003372	2787518	2788233	2015/3/12  11:46:27.900	0.715	37.3	53.5	0.6	38.1	51.8	Fin.DS
107	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64004.383004425	64005.424004425	2795001	2796042	2015/3/12  11:46:35.383	1.041	36.0	68.7	0.9	36.1	64.5	Fin.DS
108	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64060.351007027	64061.523007027	2850969	2852141	2015/3/12  11:47:30.351	1.172	38.3	67.1	1.1	39.1	64.5	Fin.DS
109	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64061.13200259	64062.43400259	2851750	2853052	2015/3/12  11:47:31.132	1.302	37.3	68.4	1.1	40.0	67.4	Fin.DS
110	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64096.034005997	64096.880005997	2886652	2887498	2015/3/12  11:48:06.034	0.846	49.6	81.0	0.8	49.8	78.1	Fin.DS
111	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64154.966003788	64156.072003788	2945584	2946690	2015/3/12  11:49:05.966	1.106	48.1	77.9	0.9	49.8	74.2	Fin.DS
112	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64179.432004658	64180.278004658	2970050	2970896	2015/3/12  11:49:30.432	0.846	41.7	87.2	0.6	43.0	85.9	Fin.DS
113	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64205.948004467	64207.119004467	2996566	2997737	2015/3/12  11:49:56.948	1.171	41.7	74.1	1.1	44.9	72.3	Fin.DS
114	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64211.414007811	64212.000007811	3002032	3002618	2015/3/12  11:50:02.414	0.586	45.5	67.9	0.5	48.8	63.5	Fin.DS
115	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64263.773007659	64265.061007659	3054391	3055679	2015/3/12  11:50:54.773	1.288	59.4	80.2	1.2	60.5	78.1	Fin.DS
116	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64268.295000834	64269.491000834	3058913	3060109	2015/3/12  11:50:58.295	1.196	36.3	75.1	1.1	38.1	72.3	Fin.DS
117	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64270.031000269	64271.273000269	3060649	3061891	2015/3/12  11:51:00.031	1.242	33.2	75.9	1.1	33.2	69.3	Fin.DS
118	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64373.148002816	64373.884002816	3163766	3164502	2015/3/12  11:52:43.148	0.736	65.8	86.9	0.5	67.4	85.9	Fin.DS
119	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64375.62000711	64376.954007111	3166238	3167572	2015/3/12  11:52:46.620	1.334	49.4	73.8	1.1	50.8	72.3	Fin.DS
120	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64388.193002684	64389.114002684	3178811	3179732	2015/3/12  11:52:58.193	0.921	38.8	60.4	0.8	39.1	59.6	Fin.DS
121	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64389.206002621	64389.850002621	3179824	3180468	2015/3/12  11:52:59.206	0.644	36.0	83.3	0.5	36.1	82.0	Fin.DS
122	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64419.469004837	64420.067004838	3210087	3210685	2015/3/12  11:53:30.469	0.598	45.5	63.0	0.5	46.9	61.5	Fin.DS
123	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64423.116007788	64424.267007788	3213734	3214885	2015/3/12  11:53:33.116	1.151	46.3	80.2	1.1	47.9	78.1	Fin.DS
124	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64436.540004579	64437.368004579	3227158	3227986	2015/3/12  11:53:47.540	0.828	40.6	84.9	0.8	43.0	79.1	Fin.DS
125	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64443.856007946	64444.684007946	3234474	3235302	2015/3/12  11:53:54.856	0.828	46.3	72.0	0.6	48.8	70.3	Fin.DS
126	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64444.913998587	64445.650998587	3235532	3236269	2015/3/12  11:53:55.914	0.737	44.0	58.9	0.5	44.9	57.6	Fin.DS
127	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64452.874003691	64453.565003691	3243492	3244183	2015/3/12  11:54:03.874	0.691	42.4	80.2	0.6	44.9	78.1	Fin.DS
128	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64468.70200072	64469.76100072	3259320	3260379	2015/3/12  11:54:19.702	1.059	46.0	85.4	0.9	47.9	83.0	Fin.DS
129	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64469.267004696	64470.463004696	3259885	3261081	2015/3/12  11:54:19.267	1.196	31.9	68.2	1.1	33.2	61.5	Fin.DS
130	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64492.776000095	64493.697000095	3283394	3284315	2015/3/12  11:54:43.776	0.921	44.2	80.8	0.8	44.9	77.1	Fin.DS
131	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64503.956999598	64504.738999598	3294575	3295357	2015/3/12  11:54:54.957	0.782	49.6	69.4	0.6	49.8	69.3	Fin.DS
132	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64538.166007368	64538.994007368	3328784	3329612	2015/3/12  11:55:28.166	0.828	40.6	71.2	0.8	42.0	69.3	Fin.DS
133	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64539.764007149	64540.776007149	3330382	3331394	2015/3/12  11:55:30.764	1.012	46.6	70.7	0.8	46.9	70.3	Fin.DS
134	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64563.242002917	64564.025002917	3353860	3354643	2015/3/12  11:55:53.242	0.783	40.4	68.9	0.6	43.0	64.5	Fin.DS
135	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64564.887005059	64565.715005059	3355505	3356333	2015/3/12  11:55:55.887	0.828	47.1	69.2	0.6	47.9	67.4	Fin.DS
136	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64581.773002786	64582.647002786	3372391	3373265	2015/3/12  11:56:12.773	0.874	50.4	83.1	0.8	52.7	81.1	Fin.DS
