Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
29	Spectrogram 1	1	20150305_100000.wav	20150305_100000.wav	49138.710617195	49148.045237462	2331540	2340874	2015/3/5  10:38:51.711	9.335	15.8	27.6	8.3	16.6	27.3	Bm.Ant-Z
30	Spectrogram 1	1	20150305_100000.wav	20150305_100000.wav	49298.285094166	49309.462073695	2491114	2502291	2015/3/5  10:41:31.285	11.177	15.0	28.4	10.0	16.6	27.3	Bm.Ant-Z
31	Spectrogram 1	1	20150307_040000.wav	20150307_040000.wav	51311.325146366	51320.045646878	903596	912317	2015/3/7  4:15:03.325	8.721	15.4	27.8	7.4	15.6	26.4	Bm.Ant-Z
32	Spectrogram 1	1	20150307_040000.wav	20150307_040000.wav	50844.393405322	50854.342145343	436664	446613	2015/3/7  4:07:16.393	9.949	15.4	28.8	8.2	15.6	27.3	Bm.Ant-Z
33	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	62061.977745138	62072.786252815	852596	863404	2015/3/12  11:14:12.978	10.809	14.7	27.9	8.0	18.6	26.4	Bm.Ant-Z
34	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	62000.688593654	62013.216636643	791307	803835	2015/3/12  11:13:11.689	12.528	16.7	29.1	11.1	17.6	27.3	Bm.Ant-Z
35	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61394.719549642	61403.562874104	185338	194181	2015/3/12  11:03:05.720	8.843	14.7	27.5	7.1	18.6	27.3	Bm.Ant-Z
36	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64157.826895599	64172.565769703	2948445	2963184	2015/3/12  11:49:08.827	14.739	15.3	28.8	11.4	17.6	27.3	Bm.Ant-Z
37	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64354.002909928	64368.004840328	3144621	3158623	2015/3/12  11:52:24.003	14.002	15.3	28.4	11.1	17.6	27.3	Bm.Ant-Z
38	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61209.671185261	61220.602516888	289	11221	2015/3/12  11:00:00.671	10.931	15.9	28.3	9.4	17.6	26.4	Bm.Ant-Z
39	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64145.667324463	64158.563839304	2936285	2949182	2015/3/12  11:48:56.667	12.897	14.5	28.8	11.7	15.6	26.4	Bm.Ant-Z
40	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61425.425537359	61434.760157625	216044	225378	2015/3/12  11:03:36.426	9.335	15.5	27.9	8.2	16.6	26.4	Bm.Ant-Z
41	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61400.369451382	61409.704071648	190987	200322	2015/3/12  11:03:10.369	9.335	15.9	29.5	7.7	17.6	27.3	Bm.Ant-Z
42	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61479.713723644	61488.679872057	270332	279298	2015/3/12  11:04:30.714	8.966	15.1	27.5	8.0	16.6	27.3	Bm.Ant-Z
43	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	64080.778531218	64092.815278403	2871397	2883433	2015/3/12  11:47:51.779	12.037	14.9	28.0	10.6	16.6	26.4	Bm.Ant-Z
44	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	62128.340425793	62142.342356192	918958	932960	2015/3/12  11:15:18.340	14.002	14.7	27.9	12.3	17.6	26.4	Bm.Ant-Z
45	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	62027.341390993	62038.027074719	817959	828645	2015/3/12  11:13:37.341	10.686	16.3	28.7	9.5	17.6	26.4	Bm.Ant-Z
46	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61462.27272262	61472.344286592	252891	262962	2015/3/12  11:04:12.273	10.072	15.1	27.9	8.6	17.6	26.4	Bm.Ant-Z
47	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61621.257244626	61629.732097236	411875	420350	2015/3/12  11:06:51.257	8.475	16.3	27.9	7.7	17.6	26.4	Bm.Ant-Z
48	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61676.320121801	61686.02321392	466938	476641	2015/3/12  11:07:46.320	9.703	16.3	28.7	6.8	18.6	27.3	Bm.Ant-Z
49	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61273.662463664	61282.99708393	64280	73615	2015/3/12  11:01:04.662	9.335	16.3	27.9	7.7	17.6	26.4	Bm.Ant-Z
50	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61874.019353122	61884.582212897	664637	675200	2015/3/12  11:11:04.019	10.563	15.9	28.7	8.8	17.6	27.3	Bm.Ant-Z
51	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	62091.001944729	62102.42457216	881620	893043	2015/3/12  11:14:41.002	11.423	14.3	28.3	10.3	16.6	26.4	Bm.Ant-Z
52	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61786.039657114	61797.216636643	576658	587835	2015/3/12  11:09:36.040	11.177	14.7	27.5	10.0	16.6	26.4	Bm.Ant-Z
53	Spectrogram 1	1	20150312_110000.wav	20150312_110000.wav	61740.557048106	61750.382964176	531175	541001	2015/3/12  11:08:51.557	9.826	14.7	29.5	8.0	18.6	27.3	Bm.Ant-Z
54	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	64984.713152508	64996.258603889	174730	186276	2015/3/14  5:02:54.713	11.545	17.1	28.9	9.5	18.6	27.3	Bm.Ant-Z
55	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	67036.516834186	67047.448165814	2226534	2237465	2015/3/14  5:37:06.517	10.931	16.0	28.1	9.5	17.6	26.4	Bm.Ant-Z
56	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	64853.990721597	64866.395940635	44008	56413	2015/3/14  5:00:44.991	12.405	16.0	28.1	10.3	17.6	26.4	Bm.Ant-Z
57	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	67252.394010235	67261.237334698	2442411	2451254	2015/3/14  5:40:42.394	8.843	16.0	28.5	7.5	17.6	26.4	Bm.Ant-Z
58	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	65047.943322416	65058.260534289	237960	248278	2015/3/14  5:03:57.943	10.317	14.8	28.9	8.5	17.6	27.3	Bm.Ant-Z
59	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	65440.234439099	65452.516834186	630251	642534	2015/3/14  5:10:30.234	12.282	16.0	28.5	10.8	17.6	27.3	Bm.Ant-Z
60	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	64916.791507677	64929.565198567	106809	119582	2015/3/14  5:01:46.792	12.774	16.4	28.5	10.5	17.6	27.3	Bm.Ant-Z
61	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	65115.165770727	65125.974278403	305183	315991	2015/3/14  5:05:05.166	10.809	15.2	29.3	8.9	17.6	27.3	Bm.Ant-Z
62	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	65177.598084954	65191.722839304	367615	381740	2015/3/14  5:06:07.598	14.125	15.6	29.3	12.2	16.6	27.3	Bm.Ant-Z
63	Spectrogram 1	1	20150314_050000.wav	20150314_050000.wav	65247.116441146	65255.345645855	437133	445363	2015/3/14  5:07:17.116	8.229	16.8	28.9	6.2	17.6	27.3	Bm.Ant-Z
64	Spectrogram 1	1	20150316_000000.wav	20150316_000000.wav	69409.493636643	69416.985897646	998953	1006445	2015/3/16  0:16:38.494	7.492	15.2	28.0	6.9	16.6	26.4	Bm.Ant-Z
65	Spectrogram 1	1	20150316_000000.wav	20150316_000000.wav	69811.770240532	69823.806987718	1401229	1413266	2015/3/16  0:23:21.770	12.037	14.8	28.0	10.8	17.6	26.4	Bm.Ant-Z
66	Spectrogram 1	1	20150321_070000.wav	20150321_070000.wav	80262.299448311	80270.405829069	1050126	1058233	2015/3/21  7:17:30.299	8.106	16.0	28.5	7.2	17.6	27.3	Bm.Ant-Z
67	Spectrogram 1	1	20150328_090000.wav	20150328_090000.wav	94123.871106448	94138.855628454	510024	525009	2015/3/28  9:08:30.871	14.985	14.4	29.2	11.9	16.6	26.4	Bm.Ant-Z
68	Spectrogram 1	1	20150328_090000.wav	20150328_090000.wav	93925.312107472	93935.874967247	311465	322028	2015/3/28  9:05:11.312	10.563	15.2	28.0	9.2	17.6	26.4	Bm.Ant-Z
69	Spectrogram 1	1	20150328_090000.wav	20150328_090000.wav	96348.931053224	96358.634145343	2735084	2744787	2015/3/28  9:45:35.931	9.703	16.0	28.4	8.6	17.6	26.4	Bm.Ant-Z
70	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100654.769551689	100673.438792221	3440407	3459076	2015/3/30  3:57:20.770	18.669	16.0	28.8	14.8	17.6	27.3	Bm.Ant-Z
71	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100342.929122825	100351.403975435	3128566	3137041	2015/3/30  3:52:08.929	8.475	15.2	28.8	6.9	17.6	27.3	Bm.Ant-Z
72	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98600.435896622	98612.84111566	1386073	1398478	2015/3/30  3:23:06.436	12.405	16.8	29.2	10.2	18.6	26.4	Bm.Ant-Z
73	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98957.721187308	98972.460061412	1743358	1758097	2015/3/30  3:29:03.721	14.739	15.2	28.4	12.0	17.6	26.4	Bm.Ant-Z
74	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97599.203796315	97614.925262027	384841	400562	2015/3/30  3:06:24.204	15.721	14.4	28.4	12.3	17.6	27.3	Bm.Ant-Z
75	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98935.121580348	98950.597398158	1720759	1736234	2015/3/30  3:28:40.122	15.476	14.4	28.8	12.9	16.6	26.4	Bm.Ant-Z
76	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98445.970696008	98458.253091095	1231608	1243890	2015/3/30  3:20:31.971	12.282	15.5	27.6	10.2	17.6	27.3	Bm.Ant-Z
77	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99615.669927329	99633.602224156	2401307	2419239	2015/3/30  3:40:01.670	17.932	14.0	28.8	15.4	17.6	27.3	Bm.Ant-Z
78	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97273.176701126	97291.600293756	58814	77237	2015/3/30  3:00:58.177	18.424	16.0	28.0	11.7	18.6	27.3	Bm.Ant-Z
79	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100400.81695087	100414.327585466	3186454	3199965	2015/3/30  3:53:06.817	13.511	15.2	28.4	10.9	17.6	26.4	Bm.Ant-Z
80	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99387.264708291	99398.564511771	2172902	2184202	2015/3/30  3:36:12.265	11.3	16.8	28.0	9.7	17.6	26.4	Bm.Ant-Z
81	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98563.097415558	98576.239578301	1348734	1361877	2015/3/30  3:22:28.097	13.142	16.0	28.0	10.9	17.6	26.4	Bm.Ant-Z
82	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98703.031642784	98718.998756397	1488669	1504636	2015/3/30  3:24:48.032	15.967	16.4	28.4	12.3	17.6	27.3	Bm.Ant-Z
83	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98677.238613101	98685.099345957	1462876	1470736	2015/3/30  3:24:22.239	7.861	15.2	27.7	7.1	16.6	27.3	Bm.Ant-Z
84	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99875.801472876	99891.154466735	2661438	2676791	2015/3/30  3:44:21.801	15.353	15.2	28.8	13.1	17.6	27.3	Bm.Ant-Z
85	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99086.355611054	99100.971661208	1871993	1886609	2015/3/30  3:31:11.356	14.616	15.2	28.4	12.8	17.6	27.3	Bm.Ant-Z
86	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98767.268569089	98781.024851586	1552906	1566662	2015/3/30  3:25:52.269	13.756	14.8	28.4	11.7	17.6	26.4	Bm.Ant-Z
87	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98739.14188434	98751.91557523	1524779	1537553	2015/3/30  3:25:24.142	12.774	15.6	27.6	11.2	17.6	26.4	Bm.Ant-Z
88	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98978.355611054	98992.726013306	1763993	1778363	2015/3/30  3:29:23.356	14.37	16.0	28.4	12.0	17.6	27.3	Bm.Ant-Z
89	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98867.039364381	98880.058703173	1652676	1665696	2015/3/30  3:27:32.039	13.019	16.4	27.6	10.8	16.6	26.4	Bm.Ant-Z
90	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99452.030677584	99462.962009212	2237668	2248599	2015/3/30  3:37:17.031	10.931	14.4	28.4	9.4	17.6	27.3	Bm.Ant-Z
91	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99997.803403275	100012.050981576	2783440	2797688	2015/3/30  3:46:23.803	14.248	15.2	28.4	11.5	18.6	26.4	Bm.Ant-Z
92	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100463.948461617	100478.687335722	3249585	3264324	2015/3/30  3:54:09.948	14.739	13.6	27.6	12.9	17.6	27.3	Bm.Ant-Z
93	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98179.490052201	98194.106102354	965127	979743	2015/3/30  3:16:05.490	14.616	15.6	28.8	12.3	17.6	27.3	Bm.Ant-Z
94	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97534.769551689	97552.210552712	320407	337848	2015/3/30  3:05:20.770	17.441	14.8	28.8	12.9	18.6	27.3	Bm.Ant-Z
95	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97794.408801433	97810.744386899	580046	596381	2015/3/30  3:09:40.409	16.336	15.2	29.2	12.5	18.6	27.3	Bm.Ant-Z
96	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100785.860454452	100801.09062436	3571497	3586728	2015/3/30  3:59:31.860	15.23	13.6	28.0	12.0	17.6	26.4	Bm.Ant-Z
97	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99679.453305015	99698.245369498	2465090	2483882	2015/3/30  3:41:05.453	18.792	15.6	28.4	14.0	17.6	27.3	Bm.Ant-Z
98	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99810.912679632	99827.248265097	2596550	2612885	2015/3/30  3:43:16.913	16.336	14.6	28.4	14.6	17.6	26.4	Bm.Ant-Z
99	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98892.624493347	98909.205726714	1678261	1694843	2015/3/30  3:27:58.624	16.581	15.6	28.8	14.6	17.6	26.4	Bm.Ant-Z
100	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99356.681544524	99372.157362334	2142319	2157794	2015/3/30  3:35:42.682	15.476	14.8	29.6	12.8	17.6	27.3	Bm.Ant-Z
101	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98576.239578301	98590.364332651	1361877	1376001	2015/3/30  3:22:41.240	14.125	16.4	29.2	10.8	17.6	26.4	Bm.Ant-Z
102	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99289.581920164	99306.163153531	2075219	2091800	2015/3/30  3:34:35.582	16.581	14.8	27.6	14.9	17.6	26.4	Bm.Ant-Z
103	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99423.129301945	99435.16604913	2208766	2220803	2015/3/30  3:36:48.129	12.037	14.4	28.0	9.7	17.6	27.3	Bm.Ant-Z
104	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99786.593537359	99798.875932446	2572231	2584513	2015/3/30  3:42:52.594	12.282	15.6	28.8	9.7	17.6	26.4	Bm.Ant-Z
105	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97214.441685961	97223.555824974	79	9193	2015/3/30  3:00:00.442	9.114	14.4	29.2	7.4	18.6	27.3	Bm.Ant-Z
106	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97922.835324463	97940.399149437	708472	726036	2015/3/30  3:11:48.835	17.564	16.8	28.4	15.6	18.6	27.3	Bm.Ant-Z
107	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97729.680579324	97743.559685773	515318	529197	2015/3/30  3:08:35.681	13.879	15.2	27.6	12.5	18.6	27.3	Bm.Ant-Z
108	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98380.382706244	98396.104171955	1166020	1181741	2015/3/30  3:19:26.383	15.721	14.8	27.6	13.2	17.6	26.4	Bm.Ant-Z
109	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98639.739560901	98653.495843398	1425377	1439133	2015/3/30  3:23:45.740	13.756	16.0	28.0	10.8	17.6	27.3	Bm.Ant-Z
110	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99021.627388946	99037.226030706	1807264	1822863	2015/3/30  3:30:07.627	15.599	14.0	27.6	13.6	17.6	26.4	Bm.Ant-Z
111	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97664.054842375	97680.758899693	449692	466396	2015/3/30  3:07:29.055	16.704	16.0	29.6	11.9	18.6	27.3	Bm.Ant-Z
112	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97336.59160696	97352.681544524	122229	138319	2015/3/30  3:02:02.592	16.09	14.4	28.8	11.1	18.6	27.3	Bm.Ant-Z
113	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	97989.037433982	97998.986174002	774674	784623	2015/3/30  3:12:54.037	9.949	15.2	28.4	8.0	18.6	26.4	Bm.Ant-Z
114	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99743.69023132	99760.762760491	2529327	2546400	2015/3/30  3:42:09.690	17.073	15.2	28.8	14.5	17.6	27.3	Bm.Ant-Z
115	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98054.663170931	98065.840150461	840300	851477	2015/3/30  3:14:00.663	11.177	15.6	28.4	7.7	18.6	27.3	Bm.Ant-Z
116	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99486.912679632	99502.634145343	2272550	2288271	2015/3/30  3:37:52.913	15.721	13.6	29.6	13.2	17.6	27.3	Bm.Ant-Z
117	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100528.223135107	100545.295664278	3313860	3330933	2015/3/30  3:55:13.223	17.073	16.8	28.4	13.4	18.6	27.3	Bm.Ant-Z
118	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	100692.476504606	100709.426209826	3478114	3495063	2015/3/30  3:57:58.477	16.95	15.2	28.4	13.4	17.6	26.4	Bm.Ant-Z
119	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99553.521008188	99566.908818833	2339158	2352546	2015/3/30  3:38:59.521	13.388	15.2	28.4	11.6	17.6	27.3	Bm.Ant-Z
120	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	99772.59160696	99785.2424739	2558229	2570879	2015/3/30  3:42:38.592	12.651	14.8	27.7	11.1	17.6	26.4	Bm.Ant-Z
121	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98830.683474923	98843.088693961	1616320	1628726	2015/3/30  3:26:56.683	12.405	15.6	29.2	10.0	17.6	27.3	Bm.Ant-Z
122	Spectrogram 1	1	20150330_030000.wav	20150330_030000.wav	98507.051946776	98527.44072262	1292689	1313078	2015/3/30  3:21:32.052	20.389	15.2	28.0	14.8	17.6	26.4	Bm.Ant-Z
123	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	100927.490052201	100940.509390993	112548	125567	2015/3/31  21:01:52.490	13.019	16.0	27.6	11.6	17.6	26.4	Bm.Ant-Z
124	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	102698.232787103	102711.743421699	1883291	1896801	2015/3/31  21:31:23.233	13.511	15.6	28.4	8.8	17.6	26.4	Bm.Ant-Z
125	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	101956.910749232	101974.106102354	1141969	1159164	2015/3/31  21:19:01.911	17.195	15.6	28.0	14.9	16.6	26.4	Bm.Ant-Z
126	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	103510.89237564	103525.508425793	2695950	2710566	2015/3/31  21:44:55.892	14.616	16.4	27.6	12.2	18.6	26.4	Bm.Ant-Z
127	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	103527.105137155	103543.195074719	2712163	2728253	2015/3/31  21:45:12.105	16.09	15.6	28.8	14.5	16.6	27.3	Bm.Ant-Z
128	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	102553.01712999	102566.650588536	1738075	1751709	2015/3/31  21:28:58.017	13.633	14.8	28.0	12.0	16.6	26.4	Bm.Ant-Z
129	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	103093.876897646	103108.61577175	2278935	2293674	2015/3/31  21:37:58.877	14.739	14.4	28.0	11.4	17.6	26.4	Bm.Ant-Z
130	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	102827.64190174	102841.521008188	2012700	2026579	2015/3/31  21:33:32.642	13.879	14.8	27.7	12.2	16.6	26.4	Bm.Ant-Z
131	Spectrogram 1	1	20150331_210000.wav	20150331_210000.wav	100908.329515865	100921.471678608	93388	106530	2015/3/31  21:01:33.330	13.142	15.6	28.4	12.2	16.6	27.3	Bm.Ant-Z
