Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
21	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16737.550999314	16743.807999314	2335404	2341661	2014/3/1  12:38:55.551	6.257	19.9	28.0	5.1	21.5	26.4	Bm.Ant-B
22	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16799.390002057	16804.728002057	2397243	2402581	2014/3/1  12:39:57.390	5.338	19.3	27.7	4.6	19.5	26.4	Bm.Ant-B
23	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16867.728003949	16873.710003949	2465581	2471563	2014/3/1  12:41:05.728	5.982	20.5	28.0	5.1	21.5	26.4	Bm.Ant-B
24	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16931.905004472	16936.875004472	2529758	2534728	2014/3/1  12:42:09.905	4.97	21.7	28.3	3.8	22.5	26.4	Bm.Ant-B
25	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	16997.483003229	17004.753003229	2595336	2602606	2014/3/1  12:43:15.483	7.27	18.1	28.3	6.6	18.6	26.4	Bm.Ant-B
26	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17061.404000312	17068.213000312	2659257	2666066	2014/3/1  12:44:19.404	6.809	17.5	28.3	6.2	18.6	26.4	Bm.Ant-B
27	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17750.519996971	17758.617996971	3348373	3356471	2014/3/1  12:55:48.520	8.098	16.9	28.0	6.6	17.6	26.4	Bm.Ant-B
28	Spectrogram 1	1	201_2014-03-01_12-00-00.wav	201_2014-03-01_12-00-00.wav	17811.174998895	17816.880998894	3409028	3414734	2014/3/1  12:56:49.175	5.706	20.2	28.3	4.8	22.5	26.4	Bm.Ant-B
29	Spectrogram 1	1	201_2014-03-03_03-00-00.wav	201_2014-03-03_03-00-00.wav	18646.958004921	18656.161004921	644274	653477	2014/3/3  3:10:44.958	9.203	13.9	28.4	8.5	14.6	27.3	Bm.Ant-B
30	Spectrogram 1	1	201_2014-03-06_19-00-00.wav	201_2014-03-06_19-00-00.wav	25230.607006936	25238.429006936	26871	34693	2014/3/6  19:00:26.607	7.822	15.7	28.1	6.3	16.6	27.3	Bm.Ant-B
31	Spectrogram 1	1	201_2014-03-06_19-00-00.wav	201_2014-03-06_19-00-00.wav	26929.742007195	26939.312007195	1726006	1735576	2014/3/6  19:28:46.742	9.57	18.6	30.1	9.1	19.5	28.3	Bm.Ant-B
32	Spectrogram 1	1	201_2014-03-06_19-00-00.wav	201_2014-03-06_19-00-00.wav	27092.035001381	27101.330001381	1888299	1897594	2014/3/6  19:31:28.035	9.295	16.3	27.8	8.3	16.6	27.3	Bm.Ant-B
33	Spectrogram 1	1	201_2014-03-06_19-00-00.wav	201_2014-03-06_19-00-00.wav	27620.900006457	27634.244006457	2417164	2430508	2014/3/6  19:40:17.900	13.344	16.3	27.8	11.7	16.6	27.3	Bm.Ant-B
34	Spectrogram 1	1	201_2014-03-06_19-00-00.wav	201_2014-03-06_19-00-00.wav	28741.434001042	28747.416001042	3537698	3543680	2014/3/6  19:58:57.434	5.982	14.2	28.7	5.1	14.6	27.3	Bm.Ant-B
35	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	30186.022001311	30189.427001311	1381728	1385133	2014/3/8  19:23:01.022	3.405	17.8	29.8	2.9	18.6	28.3	Bm.Ant-B
36	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	30207.008006975	30215.750006975	1402714	1411456	2014/3/8  19:23:22.008	8.742	13.3	28.0	7.9	13.7	27.3	Bm.Ant-B
37	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	30316.112001792	30324.118001792	1511818	1519824	2014/3/8  19:25:11.112	8.006	17.2	27.7	6.9	17.6	27.3	Bm.Ant-B
38	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	31071.387999684	31079.393999684	2267094	2275100	2014/3/8  19:37:47.388	8.006	16.6	27.7	7.1	16.6	27.3	Bm.Ant-B
39	Spectrogram 1	1	201_2014-03-08_19-00-00.wav	201_2014-03-08_19-00-00.wav	31318.111998394	31328.509998394	2513818	2524216	2014/3/8  19:41:53.112	10.398	17.2	30.7	9.1	17.6	30.3	Bm.Ant-B
40	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46490.139999062	46495.568999062	3283677	3289106	2014/3/16  2:54:43.140	5.429	17.8	28.0	4.6	18.6	27.3	Bm.Ant-B
41	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	47667.303993896	47672.825993896	860304	865826	2014/3/17  17:14:20.304	5.522	15.1	28.4	5.2	16.6	27.3	Bm.Ant-B
42	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	47876.77099292	47884.22499292	1069771	1077225	2014/3/17  17:17:49.771	7.454	16.0	27.5	6.9	17.6	27.3	Bm.Ant-B
43	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	48234.059992403	48243.262992403	1427060	1436263	2014/3/17  17:23:47.060	9.203	16.0	28.1	8.6	16.6	27.3	Bm.Ant-B
44	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	48600.746999651	48608.936999651	1793747	1801937	2014/3/17  17:29:53.747	8.19	16.0	28.1	7.1	16.6	27.3	Bm.Ant-B
45	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	48772.21999836	48783.07899836	1965220	1976079	2014/3/17  17:32:45.220	10.859	14.2	27.8	9.7	15.6	26.4	Bm.Ant-B
46	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	50609.517003136	50619.916003136	201959	212358	2014/3/19  18:03:21.517	10.399	16.9	29.5	9.1	17.6	28.3	Bm.Ant-B
47	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	50680.295003863	50687.013003863	272737	279455	2014/3/19  18:04:32.295	6.718	16.6	27.7	5.5	17.6	27.3	Bm.Ant-B
48	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	50747.160996036	50756.086996036	339603	348529	2014/3/19  18:05:39.161	8.926	15.1	28.3	7.9	16.6	26.4	Bm.Ant-B
49	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	51146.033002721	51155.143002721	738475	747585	2014/3/19  18:12:18.033	9.11	15.1	28.3	8.0	15.6	26.4	Bm.Ant-B
50	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	51981.435995089	51988.429995089	1573878	1580872	2014/3/19  18:26:13.436	6.994	17.8	28.0	6.5	18.6	27.3	Bm.Ant-B
51	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	52327.958999859	52336.516999859	1920401	1928959	2014/3/19  18:32:00.959	8.558	16.6	28.3	7.7	16.6	26.4	Bm.Ant-B
52	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	52400.197000714	52404.522000714	1992639	1996964	2014/3/19  18:33:12.197	4.325	16.3	27.1	3.8	16.6	26.4	Bm.Ant-B
53	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	53003.658000292	53011.020000292	2596100	2603462	2014/3/19  18:43:16.658	7.362	17.5	28.3	6.0	17.6	27.3	Bm.Ant-B
54	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	53078.069998609	53085.799998609	2670512	2678242	2014/3/19  18:44:30.070	7.73	16.6	27.1	7.1	16.6	26.4	Bm.Ant-B
55	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	53139.909001352	53146.351001352	2732351	2738793	2014/3/19  18:45:32.909	6.442	16.6	28.0	5.7	16.6	27.3	Bm.Ant-B
56	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	53201.254001545	53213.309001545	2793696	2805751	2014/3/19  18:46:33.254	12.055	15.7	27.4	10.8	16.6	26.4	Bm.Ant-B
57	Spectrogram 1	1	201_2014-03-19_18-00-00.wav	201_2014-03-19_18-00-00.wav	53380.94000137	53388.66900137	2973382	2981111	2014/3/19  18:49:33.940	7.729	15.7	28.0	6.6	16.6	26.4	Bm.Ant-B
58	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	59453.597005368	59463.904005368	1844987	1855294	2014/3/23  10:30:44.597	10.307	16.9	27.7	8.9	17.6	26.4	Bm.Ant-B
59	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	59721.406003371	59728.124003372	2112796	2119514	2014/3/23  10:35:12.406	6.718	21.7	27.7	6.2	22.5	27.3	Bm.Ant-B
60	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	60759.912007958	60767.918007958	3151302	3159308	2014/3/23  10:52:31.912	8.006	16.6	27.5	7.2	16.6	26.4	Bm.Ant-B
61	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62243.420005185	62249.016005185	1034316	1039912	2014/3/25  1:17:14.420	5.596	17.3	27.9	4.8	17.6	27.3	Bm.Ant-B
62	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62269.643007187	62274.979007187	1060539	1065875	2014/3/25  1:17:40.643	5.336	17.3	28.4	4.0	17.6	27.3	Bm.Ant-B
63	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62473.273003069	62482.475003069	1264169	1273371	2014/3/25  1:21:04.273	9.202	16.9	28.1	6.8	17.6	26.4	Bm.Ant-B
64	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62609.788999674	62615.953999675	1400685	1406850	2014/3/25  1:23:20.789	6.165	17.2	28.1	4.9	17.6	27.3	Bm.Ant-B
65	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62649.371001837	62660.782001837	1440267	1451678	2014/3/25  1:24:00.371	11.411	16.4	28.1	9.5	16.6	26.4	Bm.Ant-B
66	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62907.399002803	62917.420002803	1698295	1708316	2014/3/25  1:28:18.399	10.021	13.5	27.5	8.0	16.6	26.4	Bm.Ant-B
67	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62982.599007306	62989.496007306	1773495	1780392	2014/3/25  1:29:33.599	6.897	15.6	27.5	3.4	17.6	26.4	Bm.Ant-B
68	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	63218.371999232	63229.238999232	2009268	2020135	2014/3/25  1:33:29.372	10.867	15.9	27.8	9.4	17.6	27.3	Bm.Ant-B
69	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64651.310002399	64658.534002399	3442206	3449430	2014/3/25  1:57:22.310	7.224	15.2	29.1	5.7	17.6	27.3	Bm.Ant-B
70	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	64716.405002368	64724.825002368	3507301	3515721	2014/3/25  1:58:27.405	8.42	14.9	29.1	6.0	16.6	27.3	Bm.Ant-B
71	Spectrogram 1	1	201_2014-03-28_16-00-00.wav	201_2014-03-28_16-00-00.wav	70362.459006924	70371.753006924	1952218	1961512	2014/3/28  16:32:32.459	9.294	16.7	28.5	7.9	17.6	27.3	Bm.Ant-B
72	Spectrogram 1	1	201_2014-03-28_16-00-00.wav	201_2014-03-28_16-00-00.wav	71344.858003426	71350.195003426	2934617	2939954	2014/3/28  16:48:54.858	5.337	15.9	27.5	4.8	16.6	26.4	Bm.Ant-B
73	Spectrogram 1	1	201_2014-04-01_08-00-00.wav	201_2014-04-01_08-00-00.wav	76292.298999905	76299.844999905	1414365	1421911	2014/4/1  8:23:34.299	7.546	14.9	27.0	6.5	16.6	26.4	Bm.Ant-B
74	Spectrogram 1	1	201_2014-04-01_08-00-00.wav	201_2014-04-01_08-00-00.wav	76807.268998876	76815.918998876	1929335	1937985	2014/4/1  8:32:09.269	8.65	15.7	28.5	7.9	16.6	27.3	Bm.Ant-B
75	Spectrogram 1	1	201_2014-04-03_08-00-00.wav	201_2014-04-03_08-00-00.wav	78833.053999274	78836.182999274	354583	357712	2014/4/3  8:05:54.054	3.129	16.0	28.0	2.5	16.6	26.4	Bm.Ant-B
76	Spectrogram 1	1	201_2014-04-03_08-00-00.wav	201_2014-04-03_08-00-00.wav	79993.770998596	80001.408998596	1515300	1522938	2014/4/3  8:25:15.771	7.638	15.3	28.7	6.9	15.6	27.3	Bm.Ant-B
77	Spectrogram 1	1	201_2014-04-04_23-00-00.wav	201_2014-04-04_23-00-00.wav	83127.706997291	83134.331997291	1048678	1055303	2014/4/4  23:17:28.707	6.625	17.0	29.1	6.0	17.6	26.4	Bm.Ant-B
78	Spectrogram 1	1	201_2014-04-08_15-00-00.wav	201_2014-04-08_15-00-00.wav	89579.698003764	89592.857003764	299681	312840	2014/4/8  15:04:59.698	13.159	16.7	28.3	11.6	17.6	26.4	Bm.Ant-B
79	Spectrogram 1	1	201_2014-04-08_15-00-00.wav	201_2014-04-08_15-00-00.wav	90960.968001123	90968.974001123	1680951	1688957	2014/4/8  15:28:00.968	8.006	16.5	27.0	7.2	16.6	26.4	Bm.Ant-B
80	Spectrogram 1	1	201_2014-04-08_15-00-00.wav	201_2014-04-08_15-00-00.wav	91693.330001394	91699.311001394	2413313	2419294	2014/4/8  15:40:13.330	5.981	15.2	27.3	5.4	16.6	26.4	Bm.Ant-B
81	Spectrogram 1	1	201_2014-04-08_15-00-00.wav	201_2014-04-08_15-00-00.wav	91758.114994998	91767.316994998	2478098	2487300	2014/4/8  15:41:18.115	9.202	17.5	27.3	8.5	17.6	26.4	Bm.Ant-B
82	Spectrogram 1	1	201_2014-04-08_15-00-00.wav	201_2014-04-08_15-00-00.wav	92392.03500257	92400.86900257	3112018	3120852	2014/4/8  15:51:52.035	8.834	17.2	29.1	8.0	17.6	27.3	Bm.Ant-B
83	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	96701.73700529	96708.54700529	220625	227435	2014/4/12  7:03:40.737	6.81	17.0	28.0	6.0	17.6	26.4	Bm.Ant-B
84	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	96835.007998374	96848.258998374	353896	367147	2014/4/12  7:05:53.008	13.251	17.2	28.8	12.0	17.6	27.3	Bm.Ant-B
85	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	98314.62400223	98325.57500223	1833512	1844463	2014/4/12  7:30:33.624	10.951	17.5	28.0	9.9	17.6	26.4	Bm.Ant-B
86	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	98629.053004857	98641.293004857	2147941	2160181	2014/4/12  7:35:47.053	12.24	15.7	28.0	11.1	17.6	26.4	Bm.Ant-B
87	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	98778.188003626	98789.323003626	2297076	2308211	2014/4/12  7:38:17.188	11.135	16.2	28.0	10.3	16.6	26.4	Bm.Ant-B
88	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99236.397004899	99243.483004899	2755285	2762371	2014/4/12  7:45:55.397	7.086	15.2	28.3	6.3	16.6	26.4	Bm.Ant-B
89	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99271.973999616	99279.611999616	2790862	2798500	2014/4/12  7:46:30.974	7.638	15.7	28.0	6.8	16.6	26.4	Bm.Ant-B
90	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99558.906007957	99569.305007957	3077794	3088193	2014/4/12  7:51:17.906	10.399	16.5	28.0	8.5	16.6	26.4	Bm.Ant-B
91	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99579.33500598	99585.96100598	3098223	3104849	2014/4/12  7:51:38.335	6.626	17.5	27.5	6.0	17.6	26.4	Bm.Ant-B
92	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99805.457999956	99813.831999956	3324346	3332720	2014/4/12  7:55:24.458	8.374	16.2	28.8	7.2	16.6	27.3	Bm.Ant-B
93	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99929.415002119	99936.777002119	3448303	3455665	2014/4/12  7:57:28.415	7.362	15.9	27.3	6.5	16.6	26.4	Bm.Ant-B
94	Spectrogram 1	1	201_2014-04-12_07-00-00.wav	201_2014-04-12_07-00-00.wav	99963.980002728	99972.354002728	3482868	3491242	2014/4/12  7:58:02.980	8.374	17.0	27.8	7.5	17.6	26.4	Bm.Ant-B
95	Spectrogram 1	1	201_2014-04-14_07-00-00.wav	201_2014-04-14_07-00-00.wav	100189.079004701	100196.625004701	107430	114976	2014/4/14  7:01:47.079	7.546	16.4	28.4	6.5	17.6	27.3	Bm.Ant-B
96	Spectrogram 1	1	201_2014-04-14_07-00-00.wav	201_2014-04-14_07-00-00.wav	100258.790002566	100267.256002566	177141	185607	2014/4/14  7:02:57.790	8.466	17.5	28.4	7.5	17.6	27.3	Bm.Ant-B
97	Spectrogram 1	1	201_2014-04-15_22-00-00.wav	201_2014-04-15_22-00-00.wav	106497.035001501	106506.789001501	2814807	2824561	2014/4/15  22:46:54.035	9.754	14.9	28.1	9.1	16.6	26.4	Bm.Ant-B
98	Spectrogram 1	1	201_2014-04-15_22-00-00.wav	201_2014-04-15_22-00-00.wav	106573.874999121	106584.548999121	2891647	2902321	2014/4/15  22:48:11.875	10.674	15.6	28.8	9.4	16.6	27.3	Bm.Ant-B
99	Spectrogram 1	1	201_2014-04-15_22-00-00.wav	201_2014-04-15_22-00-00.wav	107125.372007772	107140.003007772	3443144	3457775	2014/4/15  22:57:23.372	14.631	15.9	29.1	13.7	16.6	27.3	Bm.Ant-B
100	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108419.17499641	108427.36499641	1136368	1144558	2014/4/17  23:18:56.175	8.19	15.7	29.1	6.9	16.6	26.4	Bm.Ant-B
101	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108795.480991919	108805.419991919	1512674	1522613	2014/4/17  23:25:12.481	9.939	17.2	29.1	8.9	17.6	27.3	Bm.Ant-B
102	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108933.561001364	108947.180001364	1650754	1664373	2014/4/17  23:27:30.561	13.619	16.8	28.4	11.7	17.6	27.3	Bm.Ant-B
103	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109071.997999418	109084.512999418	1789191	1801706	2014/4/17  23:29:49.998	12.515	16.4	28.7	10.9	16.6	26.4	Bm.Ant-B
104	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109141.290995125	109153.437995125	1858484	1870631	2014/4/17  23:30:58.291	12.147	17.5	28.4	10.9	17.6	27.3	Bm.Ant-B
105	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109212.297992799	109227.757992799	1929491	1944951	2014/4/17  23:32:09.298	15.46	15.3	29.1	12.8	17.6	27.3	Bm.Ant-B
106	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	111994.930996873	112001.648996873	1111545	1118263	2014/4/19  14:18:31.931	6.718	17.4	27.3	6.2	17.6	26.4	Bm.Ant-B
107	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	112324.094993003	112337.345993003	1440709	1453960	2014/4/19  14:24:00.095	13.251	16.6	27.8	11.4	16.6	26.4	Bm.Ant-B
108	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	112391.915999107	112406.547999107	1508530	1523162	2014/4/19  14:25:08.916	14.632	14.0	27.8	13.1	16.6	26.4	Bm.Ant-B
109	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	112459.793995448	112472.400995448	1576408	1589015	2014/4/19  14:26:16.794	12.607	16.6	28.1	10.9	16.6	26.4	Bm.Ant-B
110	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	112750.204993166	112761.891993166	1866819	1878506	2014/4/19  14:31:06.205	11.687	15.1	28.3	10.0	16.6	26.4	Bm.Ant-B
111	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113189.199001096	113201.622001096	2305813	2318236	2014/4/19  14:38:25.199	12.423	18.7	29.1	11.4	19.5	27.3	Bm.Ant-B
112	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113218.093996249	113228.768996249	2334708	2345383	2014/4/19  14:38:54.094	10.675	16.9	27.8	9.9	17.6	26.4	Bm.Ant-B
113	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113239.627997331	113248.185997331	2356242	2364800	2014/4/19  14:39:16.628	8.558	17.7	27.8	7.9	18.6	27.3	Bm.Ant-B
114	Spectrogram 1	1	201_2014-04-19_14-00-00.wav	201_2014-04-19_14-00-00.wav	113385.138000675	113393.788000675	2501752	2510402	2014/4/19  14:41:41.138	8.65	15.9	28.1	7.5	17.6	26.4	Bm.Ant-B
