Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
17	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46529.537994981	46533.310994981	3323075	3326848	2014/3/16  2:55:23.538	3.773	35.5	64.2	3.5	37.1	62.5	Bm.D
18	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46581.94399719	46585.80899719	3375481	3379346	2014/3/16  2:56:15.944	3.865	33.4	63.3	3.2	35.2	61.5	Bm.D
19	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46621.238000513	46624.919000513	3414775	3418456	2014/3/16  2:56:54.238	3.681	34.6	66.0	3.2	36.1	62.5	Bm.D
20	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46662.923994482	46666.236994482	3456461	3459774	2014/3/16  2:57:36.924	3.313	44.0	65.1	2.9	44.9	63.5	Bm.D
21	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46706.875999093	46712.028999093	3500413	3505566	2014/3/16  2:58:20.876	5.153	36.7	65.7	4.0	37.1	64.5	Bm.D
22	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46741.488997832	46744.709997832	3535026	3538247	2014/3/16  2:58:55.489	3.221	39.2	64.8	2.8	42.0	62.5	Bm.D
23	Spectrogram 1	1	201_2014-03-16_02-00-00.wav	201_2014-03-16_02-00-00.wav	46782.300001577	46785.337001577	3575837	3578874	2014/3/16  2:59:35.300	3.037	44.9	65.7	2.5	45.9	63.5	Bm.D
24	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	47800.391996622	47801.587996622	993392	994588	2014/3/17  17:16:33.392	1.196	88.1	119.1	0.9	89.8	116.2	Bm.D
25	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	47889.205998898	47894.358998897	1082206	1087359	2014/3/17  17:18:02.206	5.153	39.3	73.0	4.8	41.0	70.3	Bm.D
26	Spectrogram 1	1	201_2014-03-17_17-00-00.wav	201_2014-03-17_17-00-00.wav	49334.844999358	49339.445999358	2527845	2532446	2014/3/17  17:42:07.845	4.601	42.0	72.1	3.7	43.9	68.4	Bm.D
27	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	57721.381003693	57723.037003693	112771	114427	2014/3/23  10:01:52.381	1.656	60.5	94.0	1.2	63.5	85.9	Bm.D
28	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	57752.117006764	57753.957006764	143507	145347	2014/3/23  10:02:23.117	1.84	64.2	93.4	1.5	65.4	85.0	Bm.D
29	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	57816.694005117	57818.903005117	208084	210293	2014/3/23  10:03:28.694	2.209	47.0	84.9	1.5	48.8	81.1	Bm.D
30	Spectrogram 1	1	201_2014-03-23_10-00-00.wav	201_2014-03-23_10-00-00.wav	57850.08599861	57852.38699861	241476	243777	2014/3/23  10:04:01.086	2.301	55.1	85.2	1.7	55.7	80.1	Bm.D
31	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62071.273000879	62076.565000879	862169	867461	2014/3/25  1:14:22.273	5.292	40.1	68.7	4.5	43.9	66.4	Bm.D
32	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62085.433002529	62089.390002529	876329	880286	2014/3/25  1:14:36.433	3.957	38.3	77.3	2.9	42.0	74.2	Bm.D
33	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62235.76400165	62240.36500165	1026660	1031261	2014/3/25  1:17:06.764	4.601	32.1	70.0	3.5	33.2	67.4	Bm.D
34	Spectrogram 1	1	201_2014-03-25_01-00-00.wav	201_2014-03-25_01-00-00.wav	62262.810998378	62265.348998378	1053707	1056245	2014/3/25  1:17:33.811	2.538	42.0	73.4	2.0	45.9	71.3	Bm.D
35	Spectrogram 1	1	201_2014-04-14_07-00-00.wav	201_2014-04-14_07-00-00.wav	100775.458000775	100779.139000775	693809	697490	2014/4/14  7:11:33.458	3.681	34.0	70.1	2.9	36.1	67.4	Bm.D
36	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107573.836994562	107576.045994562	291030	293239	2014/4/17  23:04:51.837	2.209	36.2	65.7	1.8	40.0	64.5	Bm.D
37	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107670.812992398	107672.469992398	388006	389663	2014/4/17  23:06:28.813	1.657	50.0	62.7	1.4	51.8	61.5	Bm.D
38	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107694.462994877	107696.027994877	411656	413221	2014/4/17  23:06:51.463	1.565	47.8	63.4	1.4	48.8	61.5	Bm.D
39	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107710.554991681	107713.039991681	427748	430233	2014/4/17  23:07:07.555	2.485	35.1	64.9	2.2	36.1	60.5	Bm.D
40	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107721.689994652	107724.265994652	438883	441459	2014/4/17  23:07:18.690	2.576	35.1	65.3	2.2	37.1	60.5	Bm.D
41	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107724.542000908	107726.291000908	441735	443484	2014/4/17  23:07:21.542	1.749	35.4	60.8	1.4	38.1	57.6	Bm.D
42	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107729.339993391	107732.376993391	446533	449570	2014/4/17  23:07:26.340	3.037	39.6	69.4	2.2	43.0	65.4	Bm.D
43	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	107734.756992776	107737.241992776	451950	454435	2014/4/17  23:07:31.757	2.485	40.3	67.9	2.2	42.0	63.5	Bm.D
44	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108389.394992981	108391.695992981	1106588	1108889	2014/4/17  23:18:26.395	2.301	46.6	74.6	2.0	48.8	73.2	Bm.D
45	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108396.653000284	108397.757000284	1113846	1114950	2014/4/17  23:18:33.653	1.104	48.1	81.7	0.9	48.8	77.1	Bm.D
46	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	108471.616001446	108473.365001446	1188809	1190558	2014/4/17  23:19:48.616	1.749	56.0	89.2	1.5	57.6	85.0	Bm.D
47	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109620.095992107	109622.119992107	2337289	2339313	2014/4/17  23:38:57.096	2.024	31.0	61.9	1.4	33.2	59.6	Bm.D
48	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109633.61099625	109635.26699625	2350804	2352460	2014/4/17  23:39:10.611	1.656	48.5	64.2	1.2	50.8	61.5	Bm.D
49	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109801.530000959	109803.554000959	2518723	2520747	2014/4/17  23:41:58.530	2.024	49.3	70.1	1.7	49.8	68.4	Bm.D
50	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109814.412992839	109817.357992839	2531606	2534551	2014/4/17  23:42:11.413	2.945	35.1	62.7	2.5	38.1	60.5	Bm.D
51	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	109820.302993078	109823.154993078	2537496	2540348	2014/4/17  23:42:17.303	2.852	34.7	70.9	2.3	37.1	68.4	Bm.D
52	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	110582.604993898	110584.997993898	3299798	3302191	2014/4/17  23:54:59.605	2.393	42.9	70.1	2.2	43.0	67.4	Bm.D
53	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	110586.021994073	110588.230994073	3303215	3305424	2014/4/17  23:55:03.022	2.209	42.5	62.7	1.8	43.9	60.5	Bm.D
54	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	110592.371999863	110595.591999863	3309565	3312785	2014/4/17  23:55:09.372	3.22	39.6	70.9	2.5	43.9	64.5	Bm.D
55	Spectrogram 1	1	201_2014-04-17_23-00-00.wav	201_2014-04-17_23-00-00.wav	110793.99599174	110797.40099174	3511189	3514594	2014/4/17  23:58:31.996	3.405	49.3	69.0	2.6	50.8	66.4	Bm.D
56	Spectrogram 1	1	201_2014-04-26_21-00-00.wav	201_2014-04-26_21-00-00.wav	126394.167997085	126397.387997085	1108613	1111833	2014/4/26  21:18:28.168	3.22	31.4	78.7	2.6	33.2	74.2	Bm.D
57	Spectrogram 1	1	201_2014-04-26_21-00-00.wav	201_2014-04-26_21-00-00.wav	126966.192001619	126971.345001619	1680637	1685790	2014/4/26  21:28:00.192	5.153	56.7	95.6	4.3	58.6	91.8	Bm.D
58	Spectrogram 1	1	201_2014-04-26_21-00-00.wav	201_2014-04-26_21-00-00.wav	127096.829997517	127098.577997517	1811275	1813023	2014/4/26  21:30:11.830	1.748	59.0	84.2	1.5	61.5	82.0	Bm.D
59	Spectrogram 1	1	201_2014-04-26_21-00-00.wav	201_2014-04-26_21-00-00.wav	128863.765002184	128868.642002184	3578210	3583087	2014/4/26  21:59:38.765	4.877	44.2	83.9	4.3	45.9	80.1	Bm.D
60	Spectrogram 1	1	201_2014-04-30_13-00-00.wav	201_2014-04-30_13-00-00.wav	135838.859005132	135843.369005132	3352209	3356719	2014/4/30  13:55:52.859	4.51	57.7	86.5	4.0	58.6	84.0	Bm.D
61	Spectrogram 1	1	201_2014-04-30_13-00-00.wav	201_2014-04-30_13-00-00.wav	135871.767999837	135875.816999837	3385118	3389167	2014/4/30  13:56:25.768	4.049	38.2	75.6	3.5	41.0	72.3	Bm.D
62	Spectrogram 1	1	201_2014-04-30_13-00-00.wav	201_2014-04-30_13-00-00.wav	135927.71800817	135930.75500817	3441068	3444105	2014/4/30  13:57:21.718	3.037	42.6	79.3	2.6	44.9	76.2	Bm.D
63	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143372.648991933	143374.305991933	84453	86110	2014/5/6  5:01:24.649	1.657	53.4	75.0	1.5	54.7	71.3	Bm.D
64	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143373.581998338	143375.789998339	85386	87594	2014/5/6  5:01:25.582	2.208	43.3	76.5	2.0	43.9	73.2	Bm.D
65	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143440.538997864	143443.115997864	152343	154920	2014/5/6  5:02:32.539	2.577	40.7	65.3	2.2	42.0	63.5	Bm.D
66	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143452.765998533	143454.422998533	164570	166227	2014/5/6  5:02:44.766	1.657	53.7	88.4	1.2	54.7	84.0	Bm.D
67	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143464.464999651	143466.305999651	176269	178110	2014/5/6  5:02:56.465	1.841	60.4	80.6	1.7	63.5	79.1	Bm.D
68	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143474.311999147	143475.783999147	186116	187588	2014/5/6  5:03:06.312	1.472	51.9	79.5	1.1	55.7	79.1	Bm.D
69	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143519.114994918	143522.519994918	230919	234324	2014/5/6  5:03:50.115	3.405	30.6	66.4	3.1	32.2	63.5	Bm.D
70	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143570.440998962	143574.305998962	282245	286110	2014/5/6  5:04:42.441	3.865	41.8	71.3	2.9	43.0	65.4	Bm.D
71	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143624.365993132	143628.322993132	336170	340127	2014/5/6  5:05:36.366	3.957	39.2	70.5	3.2	40.0	67.4	Bm.D
72	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143677.692992156	143680.636992156	389497	392441	2014/5/6  5:06:29.693	2.944	38.4	72.8	2.5	40.0	67.4	Bm.D
73	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143728.028999557	143730.789999557	439833	442594	2014/5/6  5:07:19.029	2.761	44.0	74.6	2.0	47.9	71.3	Bm.D
74	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143882.569993948	143885.238993948	594374	597043	2014/5/6  5:09:54.570	2.669	40.7	70.1	2.3	42.0	66.4	Bm.D
75	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	143887.986993333	143890.011993333	599791	601816	2014/5/6  5:09:59.987	2.025	53.0	85.4	1.7	54.7	80.1	Bm.D
76	Spectrogram 1	1	201_2014-05-06_05-00-00.wav	201_2014-05-06_05-00-00.wav	144833.023991724	144835.784991724	1544828	1547589	2014/5/6  5:25:44.024	2.761	50.0	78.7	2.2	52.7	75.2	Bm.D
77	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	179938.783993155	179941.912993155	645071	648200	2014/5/24  11:10:45.784	3.129	30.5	60.5	2.8	31.2	57.6	Bm.D
78	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	179947.238000811	179948.895000811	653525	655182	2014/5/24  11:10:53.238	1.657	34.4	58.5	1.4	36.1	55.7	Bm.D
79	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	179964.734999046	179967.034999046	671022	673322	2014/5/24  11:11:11.735	2.3	32.9	53.8	2.0	34.2	52.7	Bm.D
80	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	180317.065998868	180319.181998868	1023353	1025469	2014/5/24  11:17:03.066	2.116	33.1	55.8	2.0	34.2	52.7	Bm.D
81	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	180498.00499934	180500.76599934	1204292	1207053	2014/5/24  11:20:04.005	2.761	48.5	72.5	2.2	48.8	69.3	Bm.D
82	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	180760.016000227	180762.225000227	1466303	1468512	2014/5/24  11:24:26.016	2.209	56.6	74.1	1.8	57.6	71.3	Bm.D
83	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	181222.567997456	181224.868997456	1928855	1931156	2014/5/24  11:32:08.568	2.301	35.2	58.5	1.8	37.1	55.7	Bm.D
84	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	181229.561994926	181232.506994926	1935849	1938794	2014/5/24  11:32:15.562	2.945	33.7	59.5	2.5	34.2	56.6	Bm.D
85	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	181491.353996799	181495.862996799	2197641	2202150	2014/5/24  11:36:37.354	4.509	35.2	71.5	4.0	36.1	67.4	Bm.D
86	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	181859.721994728	181861.837994728	2566009	2568125	2014/5/24  11:42:46.722	2.116	46.2	73.9	1.7	46.9	68.4	Bm.D
87	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	182353.145993084	182355.813993084	3059433	3062101	2014/5/24  11:50:59.146	2.668	33.7	52.7	2.0	35.2	50.8	Bm.D
88	Spectrogram 1	1	201_2014-05-24_11-00-00.wav	201_2014-05-24_11-00-00.wav	182517.555994496	182520.868994496	3223843	3227156	2014/5/24  11:53:43.556	3.313	32.1	64.7	2.9	33.2	62.5	Bm.D
89	Spectrogram 1	1	201_2014-05-29_17-00-00.wav	201_2014-05-29_17-00-00.wav	192536.866998942	192540.455998942	2441544	2445133	2014/5/29  17:40:41.867	3.589	39.2	75.3	3.1	41.0	72.3	Bm.D
90	Spectrogram 1	1	201_2014-05-31_18-00-00.wav	201_2014-05-31_18-00-00.wav	194753.183995771	194755.851995771	1057303	1059971	2014/5/31  18:17:37.184	2.668	45.4	78.3	2.2	47.9	76.2	Bm.D
91	Spectrogram 1	1	201_2014-05-31_18-00-00.wav	201_2014-05-31_18-00-00.wav	196044.945003676	196052.307003676	2349064	2356426	2014/5/31  18:39:09.945	7.362	36.5	81.2	6.3	37.1	77.1	Bm.D
92	Spectrogram 1	1	201_2014-05-31_18-00-00.wav	201_2014-05-31_18-00-00.wav	196463.085000801	196467.870000801	2767204	2771989	2014/5/31  18:46:07.085	4.785	44.4	70.5	4.5	45.9	69.3	Bm.D
93	Spectrogram 1	1	201_2014-06-04_10-00-00.wav	201_2014-06-04_10-00-00.wav	202343.874006763	202347.187006763	1446962	1450275	2014/6/4  10:24:06.874	3.313	54.7	81.1	2.8	57.6	79.1	Bm.D
94	Spectrogram 1	1	201_2014-06-06_01-00-00.wav	201_2014-06-06_01-00-00.wav	205385.845005241	205388.422005241	888439	891016	2014/6/6  1:14:48.845	2.577	46.0	78.0	2.2	47.9	72.3	Bm.D
95	Spectrogram 1	1	201_2014-06-06_01-00-00.wav	201_2014-06-06_01-00-00.wav	205404.065998745	205407.838998745	906660	910433	2014/6/6  1:15:06.066	3.773	41.9	72.5	2.8	43.0	66.4	Bm.D
96	Spectrogram 1	1	201_2014-06-06_01-00-00.wav	201_2014-06-06_01-00-00.wav	206523.545000058	206527.042000058	2026139	2029636	2014/6/6  1:33:46.545	3.497	28.9	69.2	3.1	29.3	63.5	Bm.D
97	Spectrogram 1	1	201_2014-06-11_17-00-00.wav	201_2014-06-11_17-00-00.wav	216031.022992285	216033.139992285	731943	734060	2014/6/11  17:12:11.023	2.117	45.9	75.0	1.8	48.8	72.3	Bm.D
98	Spectrogram 1	1	201_2014-06-13_08-00-00.wav	201_2014-06-13_08-00-00.wav	219279.426999839	219282.279999839	379810	382663	2014/6/13  8:06:19.427	2.853	30.7	68.6	2.3	32.2	66.4	Bm.D
99	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	231359.101001488	231362.597001488	1657852	1661348	2014/6/19  0:27:37.101	3.496	49.0	74.3	2.8	51.8	72.3	Bm.D
100	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	232468.850001263	232470.967001263	2767601	2769718	2014/6/19  0:46:07.850	2.117	60.1	76.4	1.7	61.5	74.2	Bm.D
101	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	232861.168000045	232863.193000045	3159919	3161944	2014/6/19  0:52:39.168	2.025	51.4	74.3	1.8	52.7	72.3	Bm.D
102	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	232862.364000397	232865.677000397	3161115	3164428	2014/6/19  0:52:41.364	3.313	61.1	82.4	3.1	62.5	81.1	Bm.D
103	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	233134.33399977	233137.46299977	3433085	3436214	2014/6/19  0:57:13.334	3.129	46.6	70.9	2.5	47.9	69.3	Bm.D
104	Spectrogram 1	1	201_2014-06-19_00-00-00.wav	201_2014-06-19_00-00-00.wav	233219.224004017	233221.801004017	3517975	3520552	2014/6/19  0:58:37.224	2.577	52.0	73.6	2.2	53.7	70.3	Bm.D
105	Spectrogram 1	1	201_2014-06-26_07-00-00.wav	201_2014-06-26_07-00-00.wav	247468.355000435	247471.668000435	3364832	3368145	2014/6/26  7:56:04.355	3.313	38.9	65.3	2.6	39.1	62.5	Bm.D
106	Spectrogram 1	1	201_2014-07-19_20-00-00.wav	201_2014-07-19_20-00-00.wav	291994.550000745	291997.771000745	1083794	1087015	2014/7/19  20:18:03.550	3.221	50.8	89.0	2.8	52.7	85.0	Bm.D
107	Spectrogram 1	1	201_2014-07-19_20-00-00.wav	201_2014-07-19_20-00-00.wav	292094.923998657	292098.880998657	1184168	1188125	2014/7/19  20:19:44.924	3.957	45.3	85.5	3.4	46.9	80.1	Bm.D
108	Spectrogram 1	1	201_2014-07-19_20-00-00.wav	201_2014-07-19_20-00-00.wav	292099.800998959	292102.561998959	1189045	1191806	2014/7/19  20:19:49.801	2.761	47.4	80.8	2.5	48.8	77.1	Bm.D
109	Spectrogram 1	1	201_2014-07-19_20-00-00.wav	201_2014-07-19_20-00-00.wav	292186.303999889	292188.972999889	1275548	1278217	2014/7/19  20:21:15.304	2.669	43.4	78.1	2.3	45.9	75.2	Bm.D
110	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	296039.832999202	296042.961999202	1528540	1531669	2014/7/21  20:25:28.833	3.129	54.2	81.8	2.5	55.7	78.1	Bm.D
111	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	296336.502995359	296339.722995359	1825210	1828430	2014/7/21  20:30:25.503	3.22	34.9	87.3	2.5	38.1	82.0	Bm.D
112	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	296764.766997116	296767.342997116	2253474	2256050	2014/7/21  20:37:33.767	2.576	55.5	92.8	1.5	60.5	85.9	Bm.D
113	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	296771.851991879	296773.968991879	2260559	2262676	2014/7/21  20:37:40.852	2.117	60.7	93.4	1.2	63.5	86.9	Bm.D
114	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	297087.20200138	297089.22700138	2575909	2577934	2014/7/21  20:42:55.202	2.025	65.6	79.0	1.4	67.4	78.1	Bm.D
115	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	297281.79599719	297285.75299719	2770503	2774460	2014/7/21  20:46:10.796	3.957	46.9	87.6	3.1	51.8	85.0	Bm.D
116	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	298072.931999731	298076.152999731	3561639	3564860	2014/7/21  20:59:21.932	3.221	54.5	90.4	2.5	57.6	86.9	Bm.D
117	Spectrogram 1	1	201_2014-07-21_20-00-00.wav	201_2014-07-21_20-00-00.wav	298094.096992555	298096.857992555	3582804	3585565	2014/7/21  20:59:42.097	2.761	60.4	84.3	2.2	61.5	82.0	Bm.D
118	Spectrogram 1	1	201_2014-07-25_12-00-00.wav	201_2014-07-25_12-00-00.wav	303205.087003873	303207.848003873	1492742	1495503	2014/7/25  12:24:52.087	2.761	40.4	61.9	2.6	42.0	61.5	Bm.D
119	Spectrogram 1	1	201_2014-07-25_12-00-00.wav	201_2014-07-25_12-00-00.wav	303419.983001815	303422.652001815	1707638	1710307	2014/7/25  12:28:27.983	2.669	30.0	64.6	2.3	31.2	61.5	Bm.D
