Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Tags
72	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302886.675849445	302887.826731559	498268	499419	2017/5/10  9:08:18.676	1.151	16.0	99.2	0.9	16.6	55.7	Bp.20Plus
73	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302897.033788475	302898.49854753	508626	510091	2017/5/10  9:08:28.034	1.465	16.4	98.7	1.1	16.6	77.1	Bp.20Plus
74	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302920.783810291	302922.405507816	532376	533998	2017/5/10  9:08:52.784	1.622	15.1	97.2	1.1	16.6	44.9	Bp.20Plus
75	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302931.403313438	302932.6588212	542995	544251	2017/5/10  9:09:02.403	1.256	14.4	99.0	1.1	16.6	78.1	Bp.20Plus
76	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302941.395062705	302943.48757564	552987	555080	2017/5/10  9:09:12.395	2.093	14.7	106.6	1.7	16.6	85.0	Bp.20Plus
77	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302964.764430345	302965.967625283	576356	577560	2017/5/10  9:09:36.764	1.203	15.6	98.5	0.9	16.6	47.9	Bp.20Plus
78	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302975.174682198	302976.639441253	586767	588231	2017/5/10  9:09:46.175	1.465	15.8	98.1	1.1	17.6	55.7	Bp.20Plus
79	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302985.846498169	302987.154318753	597438	598746	2017/5/10  9:09:57.846	1.308	15.6	97.8	0.9	16.6	37.1	Bp.20Plus
80	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303008.393325048	303009.648832809	619985	621241	2017/5/10  9:10:19.393	1.256	15.6	99.0	0.8	16.6	42.0	Bp.20Plus
81	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303018.751264078	303019.954459015	630343	631546	2017/5/10  9:10:30.751	1.203	15.3	98.9	0.8	16.6	49.8	Bp.20Plus
82	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303040.51013012	303041.817950704	652102	653410	2017/5/10  9:10:52.510	1.308	14.9	97.6	1.1	16.6	65.4	Bp.20Plus
83	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303051.129633267	303052.594392321	662722	664186	2017/5/10  9:11:02.130	1.465	14.9	98.3	1.2	16.6	58.6	Bp.20Plus
84	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303061.85376206	303063.004644175	673446	674597	2017/5/10  9:11:13.854	1.151	15.3	99.2	1.1	16.6	62.5	Bp.20Plus
85	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303069.857624038	303071.217757446	681450	682810	2017/5/10  9:11:21.858	1.36	16.6	97.6	1.2	17.6	66.4	Bp.20Plus
86	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303083.877460705	303085.34221976	695469	696934	2017/5/10  9:11:35.877	1.465	14.9	100.9	1.2	16.6	35.2	Bp.20Plus
87	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303094.810840793	303096.01403573	706403	707606	2017/5/10  9:11:46.811	1.203	13.6	97.9	0.9	16.6	76.2	Bp.20Plus
88	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303116.193900478	303117.135531299	727786	728728	2017/5/10  9:12:07.194	0.942	15.8	98.3	0.8	16.6	78.1	Bp.20Plus
89	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303126.447213862	303127.441157506	738039	739033	2017/5/10  9:12:18.447	0.994	14.9	99.2	0.8	16.6	34.2	Bp.20Plus
90	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303160.008473611	303161.368607019	771600	772961	2017/5/10  9:12:51.008	1.36	14.7	98.1	1.1	16.6	49.8	Bp.20Plus
91	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303328.373287342	303329.681107927	939965	941273	2017/5/10  9:15:39.373	1.308	13.4	98.7	1.1	17.6	28.3	Bp.20Plus
92	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303350.083109047	303351.338616808	961675	962931	2017/5/10  9:16:01.083	1.256	14.5	97.6	0.8	16.6	46.9	Bp.20Plus
93	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303372.159120515	303373.571566746	983751	985164	2017/5/10  9:16:23.159	1.412	15.1	97.8	0.9	16.6	55.7	Bp.20Plus
94	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303382.621685192	303383.82488013	994214	995417	2017/5/10  9:16:34.622	1.203	14.5	99.0	0.8	16.6	47.9	Bp.20Plus
95	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303393.031937045	303394.549008923	1004624	1006141	2017/5/10  9:16:44.032	1.517	14.5	98.7	1.2	17.6	27.3	Bp.20Plus
96	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303416.131813128	303417.491946536	1027724	1029084	2017/5/10  9:17:07.132	1.36	15.6	100.0	1.1	16.6	53.7	Bp.20Plus
97	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303149.473346642	303150.467290287	761065	762059	2017/5/10  9:12:41.473	0.994	14.4	98.5	0.9	15.6	51.8	Bp.20Plus
98	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303181.141728158	303182.449548742	792734	794042	2017/5/10  9:13:12.142	1.308	14.2	98.9	0.9	15.6	55.7	Bp.20Plus
99	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303202.014544688	303203.322365273	813607	814914	2017/5/10  9:13:33.015	1.308	15.6	99.0	1.2	17.6	55.7	Bp.20Plus
100	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303426.875175106	303428.392246984	1038467	1039984	2017/5/10  9:17:18.875	1.517	14.7	99.0	1.1	16.6	38.1	Bp.20Plus
101	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303450.854079726	303452.266525957	1062446	1063859	2017/5/10  9:17:42.854	1.412	15.3	98.1	0.8	16.6	67.4	Bp.20Plus
102	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303461.839772637	303463.095280398	1073432	1074687	2017/5/10  9:17:53.840	1.256	15.3	99.4	1.1	17.6	26.4	Bp.20Plus
103	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303542.461252771	303543.716760532	1154053	1155309	2017/5/10  9:19:14.461	1.256	15.6	97.6	1.1	16.6	50.8	Bp.20Plus
104	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303574.975693002	303576.440452057	1186568	1188032	2017/5/10  9:19:46.976	1.465	15.1	99.0	1.1	16.6	29.3	Bp.20Plus
105	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303598.202586585	303599.66734564	1209795	1211259	2017/5/10  9:20:09.203	1.465	14.5	98.1	1.2	16.6	49.8	Bp.20Plus
106	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303608.560525615	303609.920659023	1220153	1221513	2017/5/10  9:20:20.561	1.36	14.7	97.2	1.2	16.6	38.1	Bp.20Plus
107	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303619.441592879	303620.644787817	1231034	1232237	2017/5/10  9:20:31.442	1.203	16.9	98.1	1.1	17.6	48.8	Bp.20Plus
108	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303641.346709606	303643.020719955	1252939	1254613	2017/5/10  9:20:52.347	1.674	15.8	100.3	1.2	17.6	49.8	Bp.20Plus
109	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303643.700786659	303644.747043126	1255293	1256339	2017/5/10  9:20:55.701	1.046	15.1	97.8	0.8	16.6	54.7	Bp.20Plus
110	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303651.966212753	303653.274033338	1263558	1264866	2017/5/10  9:21:03.966	1.308	15.3	97.9	1.2	16.6	40.0	Bp.20Plus
111	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303672.78671646	303674.251475515	1284379	1285843	2017/5/10  9:21:24.787	1.465	15.6	98.1	1.2	16.6	47.9	Bp.20Plus
112	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303683.353906784	303684.975604309	1294946	1296568	2017/5/10  9:21:34.354	1.622	14.7	98.5	1.1	16.6	32.2	Bp.20Plus
113	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303693.876711725	303695.236845133	1305469	1306829	2017/5/10  9:21:45.877	1.36	15.1	100.0	1.2	16.6	28.3	Bp.20Plus
114	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303726.624539164	303727.827734102	1338217	1339420	2017/5/10  9:22:18.625	1.203	15.6	99.0	0.9	16.6	41.0	Bp.20Plus
115	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303745.404842759	303746.764976167	1356997	1358357	2017/5/10  9:22:36.405	1.36	15.5	98.9	1.1	16.6	60.5	Bp.20Plus
116	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303756.304017107	303757.454899221	1367896	1369047	2017/5/10  9:22:47.304	1.151	15.5	99.0	0.8	16.6	46.9	Bp.20Plus
117	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303855.61084669	303856.761728805	1467203	1468354	2017/5/10  9:24:27.611	1.151	15.1	99.4	0.8	16.6	48.8	Bp.20Plus
118	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303886.946227897	303888.097110012	1498538	1499689	2017/5/10  9:24:58.946	1.151	14.7	99.2	0.8	16.6	45.9	Bp.20Plus
119	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303866.073411367	303867.328919128	1477665	1478921	2017/5/10  9:24:37.073	1.256	14.7	98.3	0.9	16.6	34.2	Bp.20Plus
120	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303930.675751985	303931.617382806	1542268	1543209	2017/5/10  9:25:42.676	0.942	15.3	98.9	0.6	16.6	28.3	Bp.20Plus
121	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303941.138316662	303942.341511599	1552730	1553934	2017/5/10  9:25:52.138	1.203	15.8	97.9	0.9	17.6	60.5	Bp.20Plus
122	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303962.900451189	303964.522148714	1574492	1576114	2017/5/10  9:26:14.900	1.622	14.9	100.7	1.4	16.6	26.4	Bp.20Plus
123	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303973.781518453	303975.037026215	1585374	1586629	2017/5/10  9:26:25.782	1.256	16.0	98.1	0.9	17.6	34.2	Bp.20Plus
124	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304006.682507734	304007.938015496	1618275	1619530	2017/5/10  9:26:58.683	1.256	14.9	97.8	0.9	17.6	58.6	Bp.20Plus
125	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304038.541017175	304040.00577623	1650133	1651598	2017/5/10  9:27:30.541	1.465	15.6	100.5	1.2	17.6	31.2	Bp.20Plus
126	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304017.302010881	304018.766769936	1628894	1630359	2017/5/10  9:27:08.302	1.465	13.8	98.3	0.9	16.6	47.9	Bp.20Plus
127	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304048.951269029	304050.20677679	1660543	1661799	2017/5/10  9:27:40.951	1.256	14.9	97.9	0.9	16.6	38.1	Bp.20Plus
128	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304070.814760718	304072.122581302	1682407	1683715	2017/5/10  9:28:02.815	1.308	15.5	100.9	0.9	16.6	38.1	Bp.20Plus
129	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304081.277325395	304082.428207509	1692869	1694020	2017/5/10  9:28:12.277	1.151	15.1	98.1	0.8	16.6	33.2	Bp.20Plus
130	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304125.272409861	304126.423291975	1736864	1738015	2017/5/10  9:28:56.272	1.151	15.1	99.0	0.9	16.6	30.3	Bp.20Plus
131	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304135.554518113	304136.810025874	1747147	1748402	2017/5/10  9:29:07.555	1.256	15.8	98.5	0.9	17.6	74.2	Bp.20Plus
132	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304145.650893026	304147.272590551	1757243	1758865	2017/5/10  9:29:17.651	1.622	15.3	98.9	1.2	16.6	57.6	Bp.20Plus
133	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304177.141578461	304178.501711869	1788734	1790094	2017/5/10  9:29:48.142	1.36	15.8	97.4	0.9	17.6	48.8	Bp.20Plus
134	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304166.574388137	304167.829895898	1778166	1779422	2017/5/10  9:29:38.574	1.256	15.6	97.9	1.1	17.6	37.1	Bp.20Plus
135	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304210.337211497	304211.540406435	1821929	1823132	2017/5/10  9:30:21.337	1.203	16.0	98.9	0.9	16.6	43.0	Bp.20Plus
136	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304231.157715204	304232.308597318	1842750	1843901	2017/5/10  9:30:42.158	1.151	15.5	98.9	1.1	17.6	27.3	Bp.20Plus
